MIA,MIA vs. DET,08/13/2002,W,40,61,21,63,33.3,3,9,33.3,16,23,69.6,11,17,28,10,12,11,9,15,5,
IND,IND @ CLE,08/13/2002,W,40,60,24,59,40.7,5,20,25.0,7,8,87.5,6,24,30,20,9,7,5,15,4,
ORL,ORL vs. NYL,08/13/2002,W,40,70,26,55,47.3,3,15,20.0,15,22,68.2,11,19,30,13,15,8,5,21,7,
LAS,LAS @ PHO,08/13/2002,W,40,63,23,57,40.4,3,17,17.6,14,16,87.5,7,23,30,13,15,14,9,19,7,
SAC,SAC vs. SEA,08/13/2002,W,40,59,23,58,39.7,4,11,36.4,9,12,75.0,8,19,27,17,15,8,4,15,8,
CLE,CLE vs. IND,08/13/2002,L,40,56,22,57,38.6,3,13,23.1,9,12,75.0,5,25,30,17,12,7,5,14,-4,
DET,DET @ MIA,08/13/2002,L,40,56,20,52,38.5,1,6,16.7,15,18,83.3,11,26,37,10,26,6,4,18,-5,
CHA,CHA vs. WAS,08/13/2002,W,40,67,21,60,35.0,6,18,33.3,19,20,95.0,8,22,30,15,12,6,2,11,10,
PHO,PHO vs. LAS,08/13/2002,L,40,56,19,61,31.1,3,15,20.0,15,19,78.9,10,25,35,7,17,11,2,17,-7,
NYL,NYL @ ORL,08/13/2002,L,40,63,21,58,36.2,3,13,23.1,18,21,85.7,12,17,29,13,15,9,4,22,-7,
SEA,SEA @ SAC,08/13/2002,L,40,51,17,52,32.7,3,11,27.3,14,15,93.3,8,23,31,10,23,8,7,16,-8,
HOU,HOU vs. MIN,08/13/2002,W,40,63,23,52,44.2,5,9,55.6,12,19,63.2,6,19,25,16,12,10,2,15,12,
WAS,WAS @ CHA,08/13/2002,L,40,57,23,55,41.8,6,13,46.2,5,7,71.4,6,21,27,15,15,7,5,20,-10,
MIN,MIN @ HOU,08/13/2002,L,40,51,20,54,37.0,5,21,23.8,6,10,60.0,8,23,31,13,18,7,2,20,-12,
UTA,UTA vs. SAC,08/12/2002,W,40,81,29,62,46.8,2,8,25.0,21,31,67.7,11,22,33,15,17,11,4,19,2,
SAC,SAC @ UTA,08/12/2002,L,40,79,31,67,46.3,1,6,16.7,16,20,80.0,8,22,30,19,18,6,4,27,-2,
IND,IND vs. MIA,08/11/2002,W,40,77,26,53,49.1,5,17,29.4,20,25,80.0,8,23,31,21,13,9,7,21,14,
ORL,ORL vs. DET,08/11/2002,W,40,71,29,63,46.0,7,25,28.0,6,9,66.7,8,23,31,16,13,8,6,12,13,
CHA,CHA @ NYL,08/11/2002,W,40,71,21,59,35.6,6,18,33.3,23,29,79.3,15,23,38,14,6,8,1,16,13,
MIN,MIN vs. LAS,08/11/2002,L,40,58,21,52,40.4,7,16,43.8,9,10,90.0,7,16,23,15,11,3,2,9,-11,
UTA,UTA @ SEA,08/11/2002,L,40,57,22,62,35.5,2,10,20.0,11,14,78.6,13,17,30,10,19,6,6,14,-17,
LAS,LAS @ MIN,08/11/2002,W,40,69,27,56,48.2,7,12,58.3,8,8,100,9,18,27,16,10,5,3,16,11,
WAS,WAS @ CLE,08/11/2002,W,40,60,24,60,40.0,1,9,11.1,11,14,78.6,11,29,40,15,13,6,5,21,6,
CLE,CLE vs. WAS,08/11/2002,L,40,54,17,65,26.2,6,19,31.6,14,17,82.4,14,22,36,12,13,5,1,18,-6,
