SAC,SAC @ HOU,09/15/2008,L,40,81,35,68,51.5,6,15,40.0,5,13,38.5,12,16,28,22,20,8,1,27,-9,
HOU,HOU vs. SAC,09/15/2008,W,40,90,31,55,56.4,8,18,44.4,20,25,80.0,7,18,25,22,19,6,6,17,9,
SEA,SEA @ LAS,09/14/2008,L,40,48,21,62,33.9,5,15,33.3,1,2,50.0,10,20,30,12,21,6,4,15,-17,
PHO,PHO @ IND,09/14/2008,L,40,89,35,73,47.9,6,16,37.5,13,16,81.3,11,19,30,11,15,6,2,27,-14,
LAS,LAS vs. SEA,09/14/2008,W,40,65,28,67,41.8,1,10,10.0,8,11,72.7,10,24,34,21,16,7,4,12,17,
CHI,CHI vs. HOU,09/14/2008,L,40,76,28,79,35.4,6,16,37.5,14,18,77.8,20,17,37,16,10,9,3,17,-3,
HOU,HOU @ CHI,09/14/2008,W,40,79,30,62,48.4,7,16,43.8,12,15,80.0,10,24,34,20,14,6,6,22,3,
DET,DET @ NYL,09/14/2008,W,40,61,20,59,33.9,5,14,35.7,16,20,80.0,12,31,43,12,18,11,2,17,2,
WAS,WAS vs. MIN,09/14/2008,L,40,70,26,62,41.9,6,16,37.5,12,21,57.1,6,24,30,12,16,6,1,25,-26,
NYL,NYL vs. DET,09/14/2008,L,40,59,22,62,35.5,11,29,37.9,4,8,50.0,9,22,31,15,18,5,3,20,-2,
MIN,MIN @ WAS,09/14/2008,W,40,96,35,63,55.6,8,15,53.3,18,29,62.1,7,32,39,21,12,8,6,21,26,
IND,IND vs. PHO,09/14/2008,W,40,103,32,64,50.0,9,17,52.9,30,36,83.3,10,22,32,20,13,6,6,24,14,
SAN,SAN vs. SAC,09/13/2008,W,40,77,30,51,58.8,6,15,40.0,11,13,84.6,2,22,24,26,20,7,2,20,8,
SAC,SAC @ SAN,09/13/2008,L,40,69,25,61,41.0,7,17,41.2,12,15,80.0,13,17,30,13,20,11,1,17,-8,
CON,CON vs. WAS,09/13/2008,W,40,87,30,62,48.4,5,16,31.3,22,26,84.6,8,21,29,17,12,9,2,26,6,
WAS,WAS @ CON,09/13/2008,L,40,81,26,64,40.6,4,11,36.4,25,29,86.2,13,19,32,7,17,6,0,25,-6,
PHO,PHO @ MIN,09/12/2008,W,40,96,32,78,41.0,5,17,29.4,27,37,73.0,12,37,49,15,10,7,5,24,9,
MIN,MIN vs. PHO,09/12/2008,L,40,87,30,83,36.1,6,20,30.0,21,31,67.7,11,32,43,16,10,6,5,20,-9,
NYL,NYL @ CHI,09/12/2008,W,40,69,27,59,45.8,6,18,33.3,9,14,64.3,11,26,37,15,19,10,5,18,7,
CHI,CHI vs. NYL,09/12/2008,L,40,62,24,58,41.4,2,5,40.0,12,14,85.7,8,17,25,14,14,9,7,16,-7,
SEA,SEA vs. ATL,09/12/2008,W,40,77,29,61,47.5,3,11,27.3,16,21,76.2,10,20,30,11,14,8,3,18,5,
ATL,ATL @ SEA,09/12/2008,L,40,72,26,63,41.3,5,19,26.3,15,20,75.0,11,21,32,15,14,6,4,16,-5,
SAN,SAN vs. CON,09/11/2008,W,40,78,27,67,40.3,7,20,35.0,17,22,77.3,9,31,40,17,9,2,6,16,4,
LAS,LAS vs. ATL,09/11/2008,L,40,72,24,66,36.4,1,12,8.3,23,29,79.3,15,21,36,20,17,6,5,17,-11,
NYL,NYL @ IND,09/11/2008,L,40,59,19,55,34.5,7,15,46.7,14,20,70.0,13,17,30,8,21,8,3,15,-15,
ATL,ATL @ LAS,09/11/2008,W,40,83,29,68,42.6,8,24,33.3,17,18,94.4,13,22,35,19,16,11,6,25,11,
WAS,WAS @ DET,09/11/2008,L,40,66,25,61,41.0,5,10,50.0,11,15,73.3,5,23,28,10,16,2,3,27,-12,
CON,CON @ SAN,09/11/2008,L,40,74,30,80,37.5,6,17,35.3,8,14,57.1,16,31,47,15,9,4,4,24,-4,
DET,DET vs. WAS,09/11/2008,W,40,78,26,65,40.0,4,14,28.6,22,32,68.8,11,27,38,16,13,8,3,16,12,
IND,IND vs. NYL,09/11/2008,W,40,74,30,62,48.4,5,16,31.3,9,11,81.8,7,21,28,18,13,11,5,15,15,
HOU,HOU vs. CON,09/09/2008,W,40,75,28,63,44.4,4,10,40.0,15,21,71.4,12,23,35,11,18,8,2,15,7,
IND,IND @ MIN,09/09/2008,L,40,76,28,67,41.8,4,22,18.2,16,18,88.9,10,22,32,21,21,10,4,20,-10,
SEA,SEA @ SAC,09/09/2008,L,40,74,28,59,47.5,5,12,41.7,13,16,81.3,5,26,31,18,24,7,1,27,-3,
PHO,PHO @ DET,09/09/2008,L,40,78,29,71,40.8,5,21,23.8,15,17,88.2,8,17,25,18,14,10,8,30,-11,
WAS,WAS @ CHI,09/09/2008,L,40,59,21,60,35.0,7,18,38.9,10,18,55.6,9,22,31,12,20,4,1,22,-19,
CHI,CHI vs. WAS,09/09/2008,W,40,78,28,54,51.9,0,4,0.0,22,32,68.8,6,31,37,21,12,9,2,17,19,
DET,DET vs. PHO,09/09/2008,W,40,89,30,71,42.3,5,14,35.7,24,26,92.3,14,28,42,23,20,5,4,17,11,
SAC,SAC vs. SEA,09/09/2008,W,40,77,25,60,41.7,6,15,40.0,21,30,70.0,11,19,30,11,17,14,3,23,3,
CON,CON @ HOU,09/09/2008,L,40,68,25,65,38.5,6,18,33.3,12,15,80.0,12,21,33,13,18,7,5,21,-7,
MIN,MIN vs. IND,09/09/2008,W,40,86,31,60,51.7,3,8,37.5,21,26,80.8,5,24,29,17,17,10,4,16,10,
NYL,NYL vs. SAN,09/09/2008,L,40,76,29,72,40.3,9,25,36.0,9,13,69.2,12,26,38,18,10,2,3,18,-6,
SAN,SAN @ NYL,09/09/2008,W,40,82,27,59,45.8,7,15,46.7,21,25,84.0,4,23,27,14,6,8,4,12,6,
ATL,ATL vs. IND,09/08/2008,L,40,77,25,63,39.7,4,13,30.8,23,31,74.2,9,21,30,15,13,6,2,22,-4,
IND,IND @ ATL,09/08/2008,W,40,81,25,57,43.9,8,22,36.4,23,28,82.1,7,27,34,22,18,9,2,28,4,
SAC,SAC vs. MIN,09/07/2008,W,40,78,29,64,45.3,8,14,57.1,12,12,100,12,26,38,18,27,12,2,21,7,
CON,CON vs. SAN,09/07/2008,L,40,73,27,75,36.0,3,18,16.7,16,22,72.7,12,22,34,17,11,8,3,22,-12,
SAN,SAN @ CON,09/07/2008,W,40,85,29,57,50.9,5,15,33.3,22,24,91.7,3,35,38,18,14,8,2,19,12,
CHI,CHI @ NYL,09/07/2008,L,40,61,21,54,38.9,2,6,33.3,17,22,77.3,9,22,31,7,15,7,3,14,-8,
MIN,MIN @ SAC,09/07/2008,L,40,71,29,65,44.6,1,11,9.1,12,18,66.7,11,17,28,14,21,13,6,19,-7,
HOU,HOU @ PHO,09/07/2008,L,40,74,25,73,34.2,4,19,21.1,20,27,74.1,19,20,39,12,18,6,2,27,-25,
NYL,NYL vs. CHI,09/07/2008,W,40,69,29,65,44.6,6,22,27.3,5,10,50.0,11,24,35,18,13,6,1,21,8,
PHO,PHO vs. HOU,09/07/2008,W,40,99,31,70,44.3,6,22,27.3,31,35,88.6,16,24,40,19,14,11,7,25,25,
WAS,WAS vs. DET,09/06/2008,L,40,69,26,66,39.4,6,17,35.3,11,21,52.4,10,19,29,15,17,3,1,28,-15,
DET,DET @ WAS,09/06/2008,W,40,84,27,64,42.2,3,12,25.0,27,38,71.1,15,21,36,16,11,8,4,24,15,
SEA,SEA vs. MIN,09/06/2008,W,40,96,30,57,52.6,3,8,37.5,33,43,76.7,8,21,29,19,12,10,4,18,8,
LAS,LAS @ HOU,09/06/2008,W,40,84,32,61,52.5,6,14,42.9,14,20,70.0,7,25,32,24,15,8,5,27,18,
HOU,HOU vs. LAS,09/06/2008,L,40,66,21,57,36.8,4,16,25.0,20,32,62.5,11,16,27,16,18,11,1,26,-18,
MIN,MIN @ SEA,09/06/2008,L,40,88,36,71,50.7,6,11,54.5,10,16,62.5,9,20,29,20,16,10,2,26,-8,
PHO,PHO vs. SAC,09/05/2008,W,40,81,30,71,42.3,8,26,30.8,13,13,100,10,30,40,21,16,6,7,27,12,
