NYL,NYL @ IND,09/13/2015,L,40,76,27,72,37.5,4,20,20.0,18,19,94.7,11,28,39,17,15,8,2,25,-5,
SEA,SEA vs. SAN,09/13/2015,L,40,58,24,71,33.8,2,13,15.4,8,8,100,9,38,47,12,18,7,6,12,-1,
TUL,TUL vs. PHO,09/13/2015,W,40,91,31,63,49.2,7,17,41.2,22,26,84.6,7,18,25,15,9,10,1,18,4,
CON,CON vs. CHI,09/13/2015,W,40,86,31,74,41.9,6,17,35.3,18,23,78.3,10,22,32,19,7,12,2,19,11,
PHO,PHO @ TUL,09/13/2015,L,40,87,34,61,55.7,3,13,23.1,16,21,76.2,10,22,32,20,15,5,5,20,-4,
CHI,CHI @ CON,09/13/2015,L,40,75,26,64,40.6,6,17,35.3,17,22,77.3,13,23,36,16,15,2,7,19,-11,
SAN,SAN @ SEA,09/13/2015,W,40,59,21,74,28.4,6,24,25.0,11,13,84.6,12,32,44,17,13,13,8,11,1,
IND,IND vs. NYL,09/13/2015,W,40,81,24,61,39.3,7,21,33.3,26,30,86.7,8,25,33,14,14,11,5,16,5,
ATL,ATL @ WAS,09/13/2015,W,40,73,26,65,40.0,7,18,38.9,14,20,70.0,10,24,34,14,15,13,2,21,2,
WAS,WAS vs. ATL,09/13/2015,L,40,71,26,62,41.9,6,16,37.5,13,15,86.7,10,21,31,17,17,5,2,20,-2,
MIN,MIN @ SEA,09/11/2015,L,40,64,23,60,38.3,4,19,21.1,14,22,63.6,8,28,36,15,12,4,4,22,-14,
NYL,NYL vs. WAS,09/11/2015,L,40,55,20,62,32.3,3,13,23.1,12,12,100,8,21,29,9,14,6,1,13,-27,
PHO,PHO vs. LAS,09/11/2015,W,40,70,23,57,40.4,5,11,45.5,19,27,70.4,11,24,35,13,13,5,3,16,5,
WAS,WAS @ NYL,09/11/2015,W,40,82,32,67,47.8,12,19,63.2,6,8,75.0,8,30,38,25,12,8,3,17,27,
ATL,ATL vs. IND,09/11/2015,L,40,67,26,71,36.6,3,12,25.0,12,16,75.0,12,22,34,13,19,10,3,18,-8,
SEA,SEA vs. MIN,09/11/2015,W,40,78,29,65,44.6,3,14,21.4,17,21,81.0,6,27,33,16,10,5,3,17,14,
IND,IND @ ATL,09/11/2015,W,40,75,29,62,46.8,4,16,25.0,13,20,65.0,10,24,34,20,20,12,4,20,8,
LAS,LAS @ PHO,09/11/2015,L,40,65,24,61,39.3,3,20,15.0,14,21,66.7,7,24,31,16,12,7,1,23,-5,
CHI,CHI vs. TUL,09/11/2015,W,40,92,35,72,48.6,7,16,43.8,15,21,71.4,10,26,36,23,7,8,7,19,21,
TUL,TUL @ CHI,09/11/2015,L,40,71,25,64,39.1,4,16,25.0,17,23,73.9,13,23,36,12,17,3,5,19,-21,
LAS,LAS @ ATL,09/09/2015,L,40,60,25,67,37.3,3,15,20.0,7,17,41.2,8,20,28,17,17,10,3,17,-30,
CON,CON @ NYL,09/09/2015,L,40,64,23,66,34.8,4,19,21.1,14,17,82.4,10,22,32,14,9,5,3,11,-10,
ATL,ATL vs. LAS,09/09/2015,W,40,90,32,80,40.0,7,22,31.8,19,21,90.5,19,35,54,23,16,12,3,16,30,
NYL,NYL vs. CON,09/09/2015,W,40,74,30,64,46.9,6,13,46.2,8,11,72.7,10,34,44,15,12,4,1,18,10,
MIN,MIN vs. SEA,09/08/2015,W,40,73,30,69,43.5,2,10,20.0,11,15,73.3,13,20,33,25,12,7,2,12,6,
SEA,SEA @ MIN,09/08/2015,L,40,67,27,58,46.6,4,9,44.4,9,10,90.0,4,20,24,17,18,5,3,15,-6,
SAN,SAN @ TUL,09/08/2015,L,40,64,24,72,33.3,2,14,14.3,14,16,87.5,13,25,38,9,13,9,5,20,-10,
IND,IND @ WAS,09/08/2015,L,45,72,26,71,36.6,2,9,22.2,18,21,85.7,11,23,34,14,18,11,4,28,-4,
TUL,TUL vs. SAN,09/08/2015,W,40,74,28,65,43.1,3,17,17.6,15,20,75.0,10,29,39,9,15,4,5,16,10,
