SAC,SAC @ MIN,08/27/2005,W,40,61,24,59,40.7,0,6,0.0,13,25,52.0,17,22,39,13,17,10,4,20,9,
PHO,PHO @ SEA,08/27/2005,L,40,74,28,74,37.8,5,24,20.8,13,19,68.4,19,21,40,20,14,5,4,22,-11,
MIN,MIN vs. SAC,08/27/2005,L,40,52,20,54,37.0,2,10,20.0,10,12,83.3,3,24,27,15,20,9,2,24,-9,
CHA,CHA vs. CON,08/27/2005,L,40,69,21,75,28.0,4,13,30.8,23,33,69.7,18,22,40,13,10,17,2,22,-9,
DET,DET @ WAS,08/27/2005,L,40,67,23,49,46.9,0,5,0.0,21,38,55.3,11,22,33,14,15,4,3,16,-9,
WAS,WAS vs. DET,08/27/2005,W,40,76,29,66,43.9,10,26,38.5,8,12,66.7,9,24,33,21,9,6,1,25,9,
SEA,SEA vs. PHO,08/27/2005,W,40,85,31,62,50.0,3,12,25.0,20,24,83.3,5,25,30,18,11,8,2,18,11,
NYL,NYL @ IND,08/27/2005,L,40,48,21,46,45.7,4,16,25.0,2,4,50.0,6,15,21,7,15,4,3,15,-25,
LAS,LAS @ HOU,08/27/2005,L,40,51,18,52,34.6,2,14,14.3,13,20,65.0,9,17,26,10,14,6,0,20,-26,
CON,CON @ CHA,08/27/2005,W,40,78,29,59,49.2,4,9,44.4,16,25,64.0,11,31,42,16,22,7,5,25,9,
IND,IND vs. NYL,08/27/2005,W,40,75,27,53,50.9,8,18,44.4,13,18,72.2,9,15,24,15,8,7,2,5,25,
HOU,HOU vs. LAS,08/27/2005,W,40,77,28,52,53.8,2,9,22.2,19,27,70.4,6,21,27,23,7,11,1,17,26,
SAN,SAN vs. LAS,08/26/2005,L,40,67,23,50,46.0,4,11,36.4,17,27,63.0,9,20,29,15,16,7,0,17,-3,
WAS,WAS @ CON,08/26/2005,L,40,47,19,65,29.2,2,14,14.3,7,10,70.0,10,17,27,8,11,5,3,17,-34,
LAS,LAS @ SAN,08/26/2005,W,40,70,27,55,49.1,3,13,23.1,13,16,81.3,6,19,25,14,16,8,1,23,3,
CON,CON vs. WAS,08/26/2005,W,40,81,32,67,47.8,5,16,31.3,12,18,66.7,12,31,43,20,10,6,4,16,34,
SEA,SEA vs. SAC,08/25/2005,W,40,76,27,51,52.9,3,9,33.3,19,29,65.5,8,27,35,17,20,3,6,18,13,
NYL,NYL vs. CHA,08/25/2005,L,40,66,22,59,37.3,8,22,36.4,14,16,87.5,6,26,32,14,11,3,2,19,-12,
IND,IND @ DET,08/25/2005,L,40,40,16,43,37.2,4,10,40.0,4,6,66.7,3,12,15,10,18,4,3,17,-15,
PHO,PHO vs. HOU,08/25/2005,L,40,72,27,73,37.0,9,27,33.3,9,12,75.0,9,18,27,18,10,7,5,20,-8,
DET,DET vs. IND,08/25/2005,W,40,55,22,53,41.5,1,8,12.5,10,17,58.8,14,18,32,13,12,7,3,16,15,
HOU,HOU @ PHO,08/25/2005,W,40,80,30,56,53.6,0,4,0.0,20,24,83.3,6,34,40,15,16,6,5,13,8,
SAC,SAC @ SEA,08/25/2005,L,40,63,25,75,33.3,3,10,30.0,10,16,62.5,13,14,27,12,9,12,2,23,-13,
CHA,CHA @ NYL,08/25/2005,W,40,78,30,60,50.0,6,14,42.9,12,20,60.0,8,26,34,15,10,8,2,15,12,
MIN,MIN @ LAS,08/23/2005,L,40,63,23,47,48.9,4,13,30.8,13,15,86.7,4,14,18,15,15,8,0,20,-11,
WAS,WAS vs. NYL,08/23/2005,W,45,82,28,70,40.0,4,14,28.6,22,26,84.6,18,21,39,15,10,9,3,19,13,
DET,DET @ CHA,08/23/2005,L,40,49,17,58,29.3,2,8,25.0,13,21,61.9,9,22,31,9,11,8,4,21,-7,
CHA,CHA vs. DET,08/23/2005,W,40,56,19,43,44.2,2,10,20.0,16,24,66.7,7,26,33,10,18,5,6,23,7,
NYL,NYL @ WAS,08/23/2005,L,45,69,23,49,46.9,6,16,37.5,17,19,89.5,5,21,26,16,17,4,3,25,-13,
SEA,SEA @ SAN,08/23/2005,W,40,78,29,61,47.5,2,11,18.2,18,25,72.0,7,36,43,11,12,5,4,16,27,
IND,IND @ CON,08/23/2005,W,40,69,24,46,52.2,3,6,50.0,18,22,81.8,9,17,26,17,13,7,2,15,6,
SAC,SAC vs. PHO,08/23/2005,W,40,76,26,62,41.9,4,10,40.0,20,30,66.7,13,15,28,17,10,9,2,21,6,
LAS,LAS vs. MIN,08/23/2005,W,40,74,26,56,46.4,5,11,45.5,17,20,85.0,16,18,34,17,17,6,3,14,11,
CON,CON vs. IND,08/23/2005,L,40,63,27,56,48.2,4,14,28.6,5,8,62.5,7,12,19,17,10,6,1,17,-6,
PHO,PHO @ SAC,08/23/2005,L,40,70,23,54,42.6,6,21,28.6,18,23,78.3,12,18,30,16,20,4,4,22,-6,
SAN,SAN vs. SEA,08/23/2005,L,40,51,17,61,27.9,3,11,27.3,14,19,73.7,6,21,27,9,14,6,2,20,-27,
MIN,MIN @ PHO,08/21/2005,L,40,69,26,59,44.1,4,14,28.6,13,19,68.4,8,19,27,14,10,5,5,17,-14,
WAS,WAS @ DET,08/21/2005,L,40,52,16,51,31.4,3,13,23.1,17,19,89.5,3,26,29,9,12,4,0,24,-14,
PHO,PHO vs. MIN,08/21/2005,W,40,83,31,62,50.0,6,18,33.3,15,19,78.9,10,24,34,23,9,4,5,15,14,
HOU,HOU @ LAS,08/21/2005,L,40,50,17,48,35.4,2,8,25.0,14,22,63.6,6,24,30,10,11,5,2,16,-5,
DET,DET vs. WAS,08/21/2005,W,40,66,24,61,39.3,2,12,16.7,16,20,80.0,8,24,32,18,9,3,4,22,14,
LAS,LAS vs. HOU,08/21/2005,W,40,55,20,60,33.3,3,14,21.4,12,16,75.0,11,22,33,12,10,4,2,21,5,
SEA,SEA @ SAC,08/20/2005,L,40,65,25,53,47.2,1,7,14.3,14,19,73.7,7,26,33,13,19,2,7,16,-10,
IND,IND vs. CHA,08/20/2005,W,40,62,23,60,38.3,2,8,25.0,14,20,70.0,21,18,39,17,19,13,2,17,9,
CON,CON vs. NYL,08/20/2005,L,40,58,22,59,37.3,1,12,8.3,13,18,72.2,11,24,35,13,11,9,1,14,-6,
CHA,CHA @ IND,08/20/2005,L,40,53,18,41,43.9,1,5,20.0,16,24,66.7,6,16,22,12,21,9,6,22,-9,
NYL,NYL @ CON,08/20/2005,W,40,64,23,55,41.8,12,23,52.2,6,7,85.7,6,25,31,18,13,5,0,17,6,
SAC,SAC vs. SEA,08/20/2005,W,40,75,30,72,41.7,5,11,45.5,10,12,83.3,13,18,31,20,6,8,3,20,10,
LAS,LAS vs. DET,08/19/2005,W,40,74,28,57,49.1,4,8,50.0,14,24,58.3,9,18,27,17,15,8,5,25,7,
DET,DET @ LAS,08/19/2005,L,40,67,23,61,37.7,4,14,28.6,17,24,70.8,12,22,34,15,17,7,3,22,-7,
