LAS,LAS vs. PHO,09/15/2013,W,40,89,36,76,47.4,3,6,50.0,14,19,73.7,15,23,38,18,11,9,2,18,34,
PHO,PHO @ LAS,09/15/2013,L,40,55,20,58,34.5,2,11,18.2,13,23,56.5,11,22,33,9,21,9,7,14,-34,
CON,CON vs. IND,09/15/2013,W,45,82,32,70,45.7,5,10,50.0,13,18,72.2,17,21,38,20,17,6,6,20,2,
IND,IND @ CON,09/15/2013,L,45,80,30,73,41.1,4,16,25.0,16,24,66.7,18,18,36,13,13,10,3,17,-2,
NYL,NYL @ WAS,09/15/2013,L,40,52,22,70,31.4,3,12,25.0,5,5,100,10,37,47,14,14,5,1,21,-18,
SAN,SAN vs. ATL,09/15/2013,W,40,97,38,78,48.7,6,21,28.6,15,18,83.3,12,26,38,23,6,11,2,9,29,
ATL,ATL @ SAN,09/15/2013,L,40,68,25,68,36.8,8,17,47.1,10,16,62.5,11,26,37,19,15,3,1,16,-29,
WAS,WAS vs. NYL,09/15/2013,W,40,70,25,71,35.2,7,16,43.8,13,19,68.4,9,35,44,16,8,7,3,9,18,
SEA,SEA vs. TUL,09/14/2013,W,40,85,29,57,50.9,7,20,35.0,20,22,90.9,9,26,35,18,16,7,4,17,12,
CHI,CHI @ MIN,09/14/2013,L,40,66,27,72,37.5,3,18,16.7,9,11,81.8,4,22,26,17,5,7,7,10,-13,
TUL,TUL @ SEA,09/14/2013,L,40,73,24,65,36.9,6,25,24.0,19,19,100,9,18,27,12,15,8,1,21,-12,
MIN,MIN vs. CHI,09/14/2013,W,40,79,33,66,50.0,5,10,50.0,8,9,88.9,8,36,44,24,14,0,4,17,13,
NYL,NYL @ IND,09/13/2013,L,40,63,23,53,43.4,3,14,21.4,14,17,82.4,5,29,34,18,20,5,3,22,-3,
CON,CON @ WAS,09/13/2013,L,40,56,19,54,35.2,4,21,19.0,14,23,60.9,5,23,28,11,16,8,2,14,-26,
ATL,ATL @ CHI,09/13/2013,L,40,82,30,74,40.5,6,12,50.0,16,20,80.0,12,24,36,12,9,6,3,26,-5,
