,Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,winrate 30,winrate 6,Team_right,Match Up_right,Game Date_right,W/L_right,MIN_right,PTS_right,FGM_right,FGA_right,FG%_right,3PM_right,3PA_right,3P%_right,FTM_right,FTA_right,FT%_right,OREB_right,DREB_right,REB_right,AST_right,TOV_right,STL_right,BLK_right,PF_right,+/-_right,winrate 30_right,winrate 6_right
572,NYL,NYL vs. MIN,05/18/2017,L,40,81.96666666666667,30.2,68.73333333333333,43.5,4.6,12.466666666666667,36.4,16.966666666666665,21.8,77.2,10.8,27.3,38.1,18.666666666666668,14.733333333333333,7.033333333333332,4.666666666666667,19.7,0.7,0.6333333333333333,0.6666666666666666,MIN,MIN @ NYL,05/18/2017,W,40,85.4,32.0,68.16666666666667,46.6,4.033333333333333,12.033333333333333,34.56666666666667,17.366666666666667,21.83333333333333,78.76666666666667,9.7,26.2,35.9,20.0,13.366666666666667,7.966666666666668,4.866666666666666,19.03333333333333,8.333333333333334,0.8,1.0
573,PHO,PHO vs. IND,05/17/2017,W,40,84.93333333333334,29.7,65.23333333333333,45.26666666666666,6.066666666666666,17.633333333333333,34.96666666666667,19.466666666666665,23.2,82.76666666666667,7.7666666666666675,25.03333333333333,32.8,17.1,13.433333333333335,7.133333333333334,5.466666666666668,20.33333333333333,2.5,0.5333333333333333,0.6666666666666666,IND,IND @ PHO,05/17/2017,L,40,79.83333333333333,29.23333333333333,65.3,44.43333333333333,5.233333333333333,16.166666666666668,31.43333333333333,16.133333333333333,18.866666666666667,85.03333333333333,8.466666666666667,22.266666666666666,30.73333333333333,18.0,14.466666666666667,8.566666666666666,2.3666666666666667,20.266666666666666,-0.4,0.5,0.3333333333333333
574,DAL,DAL @ PHO,05/14/2017,W,40,82.66666666666667,28.2,70.43333333333334,39.66666666666666,7.166666666666668,21.83333333333333,31.83333333333333,19.1,23.7,80.66666666666667,10.9,22.83333333333333,33.73333333333333,15.433333333333335,14.033333333333333,6.333333333333332,3.6,20.466666666666665,-6.933333333333334,0.26666666666666666,0.0,PHO,PHO vs. DAL,05/14/2017,L,40,84.93333333333334,29.7,65.23333333333333,45.26666666666666,6.066666666666666,17.633333333333333,34.96666666666667,19.466666666666665,23.2,82.76666666666667,7.7666666666666675,25.03333333333333,32.8,17.1,13.433333333333335,7.133333333333334,5.466666666666668,20.33333333333333,2.5,0.5333333333333333,0.6666666666666666
575,CHI,CHI @ MIN,05/14/2017,L,40,86.53333333333332,33.4,71.86666666666666,46.3,4.366666666666666,11.466666666666667,36.1,15.366666666666667,18.53333333333333,82.66666666666667,10.033333333333333,25.2,35.23333333333333,18.3,11.766666666666667,7.1,4.966666666666667,19.5,1.1333333333333333,0.5666666666666667,0.6666666666666666,MIN,MIN vs. CHI,05/14/2017,W,40,85.4,32.0,68.16666666666667,46.6,4.033333333333333,12.033333333333333,34.56666666666667,17.366666666666667,21.83333333333333,78.76666666666667,9.7,26.2,35.9,20.0,13.366666666666667,7.966666666666668,4.866666666666666,19.03333333333333,8.333333333333334,0.8,1.0
576,IND,IND @ SEA,05/14/2017,L,40,79.83333333333333,29.23333333333333,65.3,44.43333333333333,5.233333333333333,16.166666666666668,31.43333333333333,16.133333333333333,18.866666666666667,85.03333333333333,8.466666666666667,22.266666666666666,30.73333333333333,18.0,14.466666666666667,8.566666666666666,2.3666666666666667,20.266666666666666,-0.4,0.5,0.3333333333333333,SEA,SEA vs. IND,05/14/2017,W,40,81.6,29.2,63.3,45.9,7.366666666666666,20.5,35.2,15.833333333333336,18.966666666666665,83.36666666666666,6.8,24.53333333333333,31.33333333333333,19.5,14.033333333333333,6.533333333333332,3.566666666666667,16.766666666666666,1.9666666666666663,0.5,0.5
577,PHO,PHO vs. DAL,05/14/2017,L,40,84.93333333333334,29.7,65.23333333333333,45.26666666666666,6.066666666666666,17.633333333333333,34.96666666666667,19.466666666666665,23.2,82.76666666666667,7.7666666666666675,25.03333333333333,32.8,17.1,13.433333333333335,7.133333333333334,5.466666666666668,20.33333333333333,2.5,0.5333333333333333,0.6666666666666666,DAL,DAL @ PHO,05/14/2017,W,40,82.66666666666667,28.2,70.43333333333334,39.66666666666666,7.166666666666668,21.83333333333333,31.83333333333333,19.1,23.7,80.66666666666667,10.9,22.83333333333333,33.73333333333333,15.433333333333335,14.033333333333333,6.333333333333332,3.6,20.466666666666665,-6.933333333333334,0.26666666666666666,0.0
578,CON,CON vs. ATL,05/13/2017,L,40,84.36666666666666,32.166666666666664,71.7,44.53333333333333,5.7666666666666675,18.233333333333334,31.73333333333333,14.266666666666667,19.733333333333334,71.9,10.833333333333336,23.36666666666667,34.2,16.733333333333334,14.033333333333333,8.066666666666666,3.3666666666666667,20.8,-0.5,0.43333333333333335,0.16666666666666666,ATL,ATL @ CON,05/13/2017,W,40,81.66666666666667,29.13333333333333,68.43333333333334,42.16666666666666,3.6666666666666665,12.9,29.466666666666665,19.733333333333334,26.2,74.53333333333333,11.033333333333333,24.83333333333333,35.86666666666667,15.266666666666667,13.666666666666664,6.9,4.8,20.3,-2.933333333333333,0.4666666666666667,0.6666666666666666
579,SAN,SAN @ NYL,05/13/2017,L,40,72.06666666666666,26.7,65.43333333333334,40.53333333333333,4.366666666666666,14.633333333333333,28.966666666666665,14.3,17.933333333333334,79.76666666666667,8.433333333333334,23.36666666666667,31.8,15.966666666666667,13.933333333333335,6.933333333333334,3.5,20.2,-8.7,0.2,0.16666666666666666,NYL,NYL vs. SAN,05/13/2017,W,40,81.96666666666667,30.2,68.73333333333333,43.5,4.6,12.466666666666667,36.4,16.966666666666665,21.8,77.2,10.8,27.3,38.1,18.666666666666668,14.733333333333333,7.033333333333332,4.666666666666667,19.7,0.7,0.6333333333333333,0.6666666666666666
580,ATL,ATL @ CON,05/13/2017,W,40,81.66666666666667,29.13333333333333,68.43333333333334,42.16666666666666,3.6666666666666665,12.9,29.466666666666665,19.733333333333334,26.2,74.53333333333333,11.033333333333333,24.83333333333333,35.86666666666667,15.266666666666667,13.666666666666664,6.9,4.8,20.3,-2.933333333333333,0.4666666666666667,0.6666666666666666,CON,CON vs. ATL,05/13/2017,L,40,84.36666666666666,32.166666666666664,71.7,44.53333333333333,5.7666666666666675,18.233333333333334,31.73333333333333,14.266666666666667,19.733333333333334,71.9,10.833333333333336,23.36666666666667,34.2,16.733333333333334,14.033333333333333,8.066666666666666,3.3666666666666667,20.8,-0.5,0.43333333333333335,0.16666666666666666
581,WAS,WAS vs. CON,09/18/2016,L,40,79.1,27.7,65.63333333333334,41.8,6.833333333333332,18.966666666666665,35.6,16.866666666666667,21.03333333333333,80.4,8.266666666666667,25.066666666666666,33.333333333333336,16.933333333333334,14.133333333333333,6.633333333333334,3.2333333333333334,20.0,-1.7333333333333334,0.4,0.3333333333333333,CON,CON @ WAS,09/18/2016,W,40,80.9,30.566666666666666,70.96666666666667,42.6,5.433333333333334,18.2,29.766666666666666,14.333333333333336,19.5,72.9,10.166666666666666,23.466666666666665,33.63333333333333,16.533333333333335,13.866666666666667,8.266666666666667,3.733333333333333,21.0,-2.3666666666666667,0.4,0.5
582,PHO,PHO @ SAN,09/18/2016,W,40,84.83333333333333,29.6,64.23333333333333,45.8,6.066666666666666,17.166666666666668,35.86666666666667,19.566666666666666,23.8,80.9,7.133333333333334,24.83333333333333,31.966666666666665,16.6,13.833333333333336,7.2,5.3,20.433333333333334,2.2666666666666666,0.5,0.3333333333333333,SAN,SAN vs. PHO,09/18/2016,L,40,71.06666666666666,26.2,66.1,39.36666666666667,4.466666666666667,14.933333333333335,29.03333333333333,14.2,18.066666666666666,78.7,8.866666666666667,24.13333333333333,33.0,15.566666666666665,14.366666666666667,7.433333333333334,4.066666666666666,19.166666666666668,-8.433333333333334,0.2333333333333333,0.16666666666666666
583,CON,CON @ WAS,09/18/2016,W,40,80.9,30.566666666666666,70.96666666666667,42.6,5.433333333333334,18.2,29.766666666666666,14.333333333333336,19.5,72.9,10.166666666666666,23.466666666666665,33.63333333333333,16.533333333333335,13.866666666666667,8.266666666666667,3.733333333333333,21.0,-2.3666666666666667,0.4,0.5,WAS,WAS vs. CON,09/18/2016,L,40,79.1,27.7,65.63333333333334,41.8,6.833333333333332,18.966666666666665,35.6,16.866666666666667,21.03333333333333,80.4,8.266666666666667,25.066666666666666,33.333333333333336,16.933333333333334,14.133333333333333,6.633333333333334,3.2333333333333334,20.0,-1.7333333333333334,0.4,0.3333333333333333
584,IND,IND vs. DAL,09/18/2016,W,40,78.63333333333334,28.766666666666666,66.03333333333333,43.16666666666666,4.666666666666667,15.266666666666667,30.36666666666667,16.433333333333334,19.4,84.46666666666667,8.766666666666667,22.2,30.966666666666665,17.266666666666666,14.7,9.2,2.6666666666666665,20.733333333333334,-2.1333333333333333,0.4666666666666667,0.5,DAL,DAL @ IND,09/18/2016,L,40,83.5,28.42857142857143,71.03571428571429,39.67857142857143,7.392857142857142,22.285714285714285,32.214285714285715,19.25,24.07142857142857,80.10714285714286,11.642857142857142,23.0,34.642857142857146,15.928571428571427,14.107142857142858,6.7142857142857135,3.3571428571428568,20.535714285714285,-4.714285714285714,0.3,0.5
585,MIN,MIN vs. ATL,09/17/2016,W,40,84.16666666666667,32.03333333333333,68.33333333333333,46.5,4.066666666666666,13.133333333333333,30.4,16.033333333333335,19.966666666666665,79.43333333333334,9.433333333333334,26.066666666666666,35.5,20.066666666666666,13.666666666666664,7.933333333333334,4.633333333333334,18.766666666666666,8.2,0.7666666666666667,0.6666666666666666,ATL,ATL @ MIN,09/17/2016,L,40,80.93333333333334,28.466666666666665,68.93333333333334,41.0,3.8,13.433333333333335,28.86666666666667,20.2,26.63333333333333,75.23333333333333,11.133333333333333,25.7,36.833333333333336,15.033333333333333,14.166666666666664,7.933333333333334,5.133333333333334,20.1,-1.0333333333333334,0.5333333333333333,0.6666666666666666
586,DAL,DAL @ CON,09/16/2016,L,40,83.5,28.42857142857143,71.03571428571429,39.67857142857143,7.392857142857142,22.285714285714285,32.214285714285715,19.25,24.07142857142857,80.10714285714286,11.642857142857142,23.0,34.642857142857146,15.928571428571427,14.107142857142858,6.7142857142857135,3.3571428571428568,20.535714285714285,-4.714285714285714,0.3,0.5,CON,CON vs. DAL,09/16/2016,W,40,80.9,30.566666666666666,70.96666666666667,42.6,5.433333333333334,18.2,29.766666666666666,14.333333333333336,19.5,72.9,10.166666666666666,23.466666666666665,33.63333333333333,16.533333333333335,13.866666666666667,8.266666666666667,3.733333333333333,21.0,-2.3666666666666667,0.4,0.5
587,IND,IND vs. MIN,09/16/2016,L,40,78.63333333333334,28.766666666666666,66.03333333333333,43.16666666666666,4.666666666666667,15.266666666666667,30.36666666666667,16.433333333333334,19.4,84.46666666666667,8.766666666666667,22.2,30.966666666666665,17.266666666666666,14.7,9.2,2.6666666666666665,20.733333333333334,-2.1333333333333333,0.4666666666666667,0.5,MIN,MIN @ IND,09/16/2016,W,40,84.16666666666667,32.03333333333333,68.33333333333333,46.5,4.066666666666666,13.133333333333333,30.4,16.033333333333335,19.966666666666665,79.43333333333334,9.433333333333334,26.066666666666666,35.5,20.066666666666666,13.666666666666664,7.933333333333334,4.633333333333334,18.766666666666666,8.2,0.7666666666666667,0.6666666666666666
588,CON,CON vs. DAL,09/16/2016,W,40,80.9,30.566666666666666,70.96666666666667,42.6,5.433333333333334,18.2,29.766666666666666,14.333333333333336,19.5,72.9,10.166666666666666,23.466666666666665,33.63333333333333,16.533333333333335,13.866666666666667,8.266666666666667,3.733333333333333,21.0,-2.3666666666666667,0.4,0.5,DAL,DAL @ CON,09/16/2016,L,40,83.5,28.42857142857143,71.03571428571429,39.67857142857143,7.392857142857142,22.285714285714285,32.214285714285715,19.25,24.07142857142857,80.10714285714286,11.642857142857142,23.0,34.642857142857146,15.928571428571427,14.107142857142858,6.7142857142857135,3.3571428571428568,20.535714285714285,-4.714285714285714,0.3,0.5
589,MIN,MIN @ IND,09/16/2016,W,40,84.16666666666667,32.03333333333333,68.33333333333333,46.5,4.066666666666666,13.133333333333333,30.4,16.033333333333335,19.966666666666665,79.43333333333334,9.433333333333334,26.066666666666666,35.5,20.066666666666666,13.666666666666664,7.933333333333334,4.633333333333334,18.766666666666666,8.2,0.7666666666666667,0.6666666666666666,IND,IND vs. MIN,09/16/2016,L,40,78.63333333333334,28.766666666666666,66.03333333333333,43.16666666666666,4.666666666666667,15.266666666666667,30.36666666666667,16.433333333333334,19.4,84.46666666666667,8.766666666666667,22.2,30.966666666666665,17.266666666666666,14.7,9.2,2.6666666666666665,20.733333333333334,-2.1333333333333333,0.4666666666666667,0.5
590,SEA,SEA @ PHO,09/15/2016,L,40,78.7,28.36666666666667,62.73333333333333,45.1,6.666666666666668,19.2,33.23333333333333,15.3,18.566666666666666,82.63333333333334,6.366666666666666,24.1,30.466666666666665,18.366666666666667,14.633333333333333,6.466666666666668,3.633333333333333,17.333333333333332,-0.43333333333333335,0.4,0.3333333333333333,PHO,PHO vs. SEA,09/15/2016,W,40,84.83333333333333,29.6,64.23333333333333,45.8,6.066666666666666,17.166666666666668,35.86666666666667,19.566666666666666,23.8,80.9,7.133333333333334,24.83333333333333,31.966666666666665,16.6,13.833333333333336,7.2,5.3,20.433333333333334,2.2666666666666666,0.5,0.3333333333333333
591,PHO,PHO vs. SEA,09/15/2016,W,40,84.83333333333333,29.6,64.23333333333333,45.8,6.066666666666666,17.166666666666668,35.86666666666667,19.566666666666666,23.8,80.9,7.133333333333334,24.83333333333333,31.966666666666665,16.6,13.833333333333336,7.2,5.3,20.433333333333334,2.2666666666666666,0.5,0.3333333333333333,SEA,SEA @ PHO,09/15/2016,L,40,78.7,28.36666666666667,62.73333333333333,45.1,6.666666666666668,19.2,33.23333333333333,15.3,18.566666666666666,82.63333333333334,6.366666666666666,24.1,30.466666666666665,18.366666666666667,14.633333333333333,6.466666666666668,3.633333333333333,17.333333333333332,-0.43333333333333335,0.4,0.3333333333333333
592,WAS,WAS @ NYL,09/13/2016,W,40,79.1,27.7,65.63333333333334,41.8,6.833333333333332,18.966666666666665,35.6,16.866666666666667,21.03333333333333,80.4,8.266666666666667,25.066666666666666,33.333333333333336,16.933333333333334,14.133333333333333,6.633333333333334,3.2333333333333334,20.0,-1.7333333333333334,0.4,0.3333333333333333,NYL,NYL vs. WAS,09/13/2016,L,40,81.13333333333334,30.1,69.23333333333333,43.13333333333333,4.466666666666667,12.233333333333333,36.56666666666667,16.466666666666665,20.9,78.83333333333333,10.8,28.066666666666666,38.86666666666667,18.3,14.6,7.166666666666668,4.266666666666667,19.666666666666668,2.033333333333333,0.6666666666666666,0.5
593,NYL,NYL vs. WAS,09/13/2016,L,40,81.13333333333334,30.1,69.23333333333333,43.13333333333333,4.466666666666667,12.233333333333333,36.56666666666667,16.466666666666665,20.9,78.83333333333333,10.8,28.066666666666666,38.86666666666667,18.3,14.6,7.166666666666668,4.266666666666667,19.666666666666668,2.033333333333333,0.6666666666666666,0.5,WAS,WAS @ NYL,09/13/2016,W,40,79.1,27.7,65.63333333333334,41.8,6.833333333333332,18.966666666666665,35.6,16.866666666666667,21.03333333333333,80.4,8.266666666666667,25.066666666666666,33.333333333333336,16.933333333333334,14.133333333333333,6.633333333333334,3.2333333333333334,20.0,-1.7333333333333334,0.4,0.3333333333333333
594,IND,IND @ CON,09/13/2016,L,40,78.63333333333334,28.766666666666666,66.03333333333333,43.16666666666666,4.666666666666667,15.266666666666667,30.36666666666667,16.433333333333334,19.4,84.46666666666667,8.766666666666667,22.2,30.966666666666665,17.266666666666666,14.7,9.2,2.6666666666666665,20.733333333333334,-2.1333333333333333,0.4666666666666667,0.5,CON,CON vs. IND,09/13/2016,W,40,80.9,30.566666666666666,70.96666666666667,42.6,5.433333333333334,18.2,29.766666666666666,14.333333333333336,19.5,72.9,10.166666666666666,23.466666666666665,33.63333333333333,16.533333333333335,13.866666666666667,8.266666666666667,3.733333333333333,21.0,-2.3666666666666667,0.4,0.5
595,LAS,LAS vs. PHO,09/13/2016,W,40,83.66666666666667,31.566666666666666,64.16666666666667,48.96666666666667,5.7666666666666675,15.466666666666667,37.3,14.766666666666667,19.1,76.53333333333333,7.1,24.43333333333333,31.53333333333333,20.666666666666668,13.933333333333335,8.2,3.8666666666666663,16.4,7.2666666666666675,0.7666666666666667,0.6666666666666666,PHO,PHO @ LAS,09/13/2016,L,40,84.83333333333333,29.6,64.23333333333333,45.8,6.066666666666666,17.166666666666668,35.86666666666667,19.566666666666666,23.8,80.9,7.133333333333334,24.83333333333333,31.966666666666665,16.6,13.833333333333336,7.2,5.3,20.433333333333334,2.2666666666666666,0.5,0.3333333333333333
596,MIN,MIN @ CHI,09/13/2016,L,45,84.16666666666667,32.03333333333333,68.33333333333333,46.5,4.066666666666666,13.133333333333333,30.4,16.033333333333335,19.966666666666665,79.43333333333334,9.433333333333334,26.066666666666666,35.5,20.066666666666666,13.666666666666664,7.933333333333334,4.633333333333334,18.766666666666666,8.2,0.7666666666666667,0.6666666666666666,CHI,CHI vs. MIN,09/13/2016,W,45,85.1,32.833333333333336,71.3,45.7,4.533333333333333,11.566666666666665,36.7,14.9,17.833333333333332,83.46666666666667,10.133333333333333,25.83333333333333,35.96666666666667,18.33333333333333,12.233333333333333,6.5,5.066666666666666,19.266666666666666,2.5,0.5333333333333333,0.6666666666666666
597,IND,IND @ WAS,09/11/2016,W,40,78.63333333333334,28.766666666666666,66.03333333333333,43.16666666666666,4.666666666666667,15.266666666666667,30.36666666666667,16.433333333333334,19.4,84.46666666666667,8.766666666666667,22.2,30.966666666666665,17.266666666666666,14.7,9.2,2.6666666666666665,20.733333333333334,-2.1333333333333333,0.4666666666666667,0.5,WAS,WAS vs. IND,09/11/2016,L,40,79.1,27.7,65.63333333333334,41.8,6.833333333333332,18.966666666666665,35.6,16.866666666666667,21.03333333333333,80.4,8.266666666666667,25.066666666666666,33.333333333333336,16.933333333333334,14.133333333333333,6.633333333333334,3.2333333333333334,20.0,-1.7333333333333334,0.4,0.3333333333333333
598,PHO,PHO vs. ATL,09/11/2016,W,40,84.83333333333333,29.6,64.23333333333333,45.8,6.066666666666666,17.166666666666668,35.86666666666667,19.566666666666666,23.8,80.9,7.133333333333334,24.83333333333333,31.966666666666665,16.6,13.833333333333336,7.2,5.3,20.433333333333334,2.2666666666666666,0.5,0.3333333333333333,ATL,ATL @ PHO,09/11/2016,L,40,80.93333333333334,28.466666666666665,68.93333333333334,41.0,3.8,13.433333333333335,28.86666666666667,20.2,26.63333333333333,75.23333333333333,11.133333333333333,25.7,36.833333333333336,15.033333333333333,14.166666666666664,7.933333333333334,5.133333333333334,20.1,-1.0333333333333334,0.5333333333333333,0.6666666666666666
599,DAL,DAL vs. NYL,09/11/2016,W,40,83.5,28.42857142857143,71.03571428571429,39.67857142857143,7.392857142857142,22.285714285714285,32.214285714285715,19.25,24.07142857142857,80.10714285714286,11.642857142857142,23.0,34.642857142857146,15.928571428571427,14.107142857142858,6.7142857142857135,3.3571428571428568,20.535714285714285,-4.714285714285714,0.3,0.5,NYL,NYL @ DAL,09/11/2016,L,40,81.13333333333334,30.1,69.23333333333333,43.13333333333333,4.466666666666667,12.233333333333333,36.56666666666667,16.466666666666665,20.9,78.83333333333333,10.8,28.066666666666666,38.86666666666667,18.3,14.6,7.166666666666668,4.266666666666667,19.666666666666668,2.033333333333333,0.6666666666666666,0.5
600,CHI,CHI @ CON,09/11/2016,W,40,85.1,32.833333333333336,71.3,45.7,4.533333333333333,11.566666666666665,36.7,14.9,17.833333333333332,83.46666666666667,10.133333333333333,25.83333333333333,35.96666666666667,18.33333333333333,12.233333333333333,6.5,5.066666666666666,19.266666666666666,2.5,0.5333333333333333,0.6666666666666666,CON,CON vs. CHI,09/11/2016,L,40,80.9,30.566666666666666,70.96666666666667,42.6,5.433333333333334,18.2,29.766666666666666,14.333333333333336,19.5,72.9,10.166666666666666,23.466666666666665,33.63333333333333,16.533333333333335,13.866666666666667,8.266666666666667,3.733333333333333,21.0,-2.3666666666666667,0.4,0.5
601,SEA,SEA vs. LAS,09/11/2016,W,40,78.7,28.36666666666667,62.73333333333333,45.1,6.666666666666668,19.2,33.23333333333333,15.3,18.566666666666666,82.63333333333334,6.366666666666666,24.1,30.466666666666665,18.366666666666667,14.633333333333333,6.466666666666668,3.633333333333333,17.333333333333332,-0.43333333333333335,0.4,0.3333333333333333,LAS,LAS @ SEA,09/11/2016,L,40,83.66666666666667,31.566666666666666,64.16666666666667,48.96666666666667,5.7666666666666675,15.466666666666667,37.3,14.766666666666667,19.1,76.53333333333333,7.1,24.43333333333333,31.53333333333333,20.666666666666668,13.933333333333335,8.2,3.8666666666666663,16.4,7.2666666666666675,0.7666666666666667,0.6666666666666666
602,NYL,NYL @ DAL,09/11/2016,L,40,81.13333333333334,30.1,69.23333333333333,43.13333333333333,4.466666666666667,12.233333333333333,36.56666666666667,16.466666666666665,20.9,78.83333333333333,10.8,28.066666666666666,38.86666666666667,18.3,14.6,7.166666666666668,4.266666666666667,19.666666666666668,2.033333333333333,0.6666666666666666,0.5,DAL,DAL vs. NYL,09/11/2016,W,40,83.5,28.42857142857143,71.03571428571429,39.67857142857143,7.392857142857142,22.285714285714285,32.214285714285715,19.25,24.07142857142857,80.10714285714286,11.642857142857142,23.0,34.642857142857146,15.928571428571427,14.107142857142858,6.7142857142857135,3.3571428571428568,20.535714285714285,-4.714285714285714,0.3,0.5
603,IND,IND vs. CHI,09/09/2016,W,40,78.63333333333334,28.766666666666666,66.03333333333333,43.16666666666666,4.666666666666667,15.266666666666667,30.36666666666667,16.433333333333334,19.4,84.46666666666667,8.766666666666667,22.2,30.966666666666665,17.266666666666666,14.7,9.2,2.6666666666666665,20.733333333333334,-2.1333333333333333,0.4666666666666667,0.5,CHI,CHI @ IND,09/09/2016,L,40,85.1,32.833333333333336,71.3,45.7,4.533333333333333,11.566666666666665,36.7,14.9,17.833333333333332,83.46666666666667,10.133333333333333,25.83333333333333,35.96666666666667,18.33333333333333,12.233333333333333,6.5,5.066666666666666,19.266666666666666,2.5,0.5333333333333333,0.6666666666666666
604,CON,CON @ NYL,09/09/2016,L,40,80.9,30.566666666666666,70.96666666666667,42.6,5.433333333333334,18.2,29.766666666666666,14.333333333333336,19.5,72.9,10.166666666666666,23.466666666666665,33.63333333333333,16.533333333333335,13.866666666666667,8.266666666666667,3.733333333333333,21.0,-2.3666666666666667,0.4,0.5,NYL,NYL vs. CON,09/09/2016,W,40,81.13333333333334,30.1,69.23333333333333,43.13333333333333,4.466666666666667,12.233333333333333,36.56666666666667,16.466666666666665,20.9,78.83333333333333,10.8,28.066666666666666,38.86666666666667,18.3,14.6,7.166666666666668,4.266666666666667,19.666666666666668,2.033333333333333,0.6666666666666666,0.5
605,DAL,DAL @ SAN,09/09/2016,W,40,83.5,28.42857142857143,71.03571428571429,39.67857142857143,7.392857142857142,22.285714285714285,32.214285714285715,19.25,24.07142857142857,80.10714285714286,11.642857142857142,23.0,34.642857142857146,15.928571428571427,14.107142857142858,6.7142857142857135,3.3571428571428568,20.535714285714285,-4.714285714285714,0.3,0.5,SAN,SAN vs. DAL,09/09/2016,L,40,71.06666666666666,26.2,66.1,39.36666666666667,4.466666666666667,14.933333333333335,29.03333333333333,14.2,18.066666666666666,78.7,8.866666666666667,24.13333333333333,33.0,15.566666666666665,14.366666666666667,7.433333333333334,4.066666666666666,19.166666666666668,-8.433333333333334,0.2333333333333333,0.16666666666666666
606,NYL,NYL vs. CON,09/09/2016,W,40,81.13333333333334,30.1,69.23333333333333,43.13333333333333,4.466666666666667,12.233333333333333,36.56666666666667,16.466666666666665,20.9,78.83333333333333,10.8,28.066666666666666,38.86666666666667,18.3,14.6,7.166666666666668,4.266666666666667,19.666666666666668,2.033333333333333,0.6666666666666666,0.5,CON,CON @ NYL,09/09/2016,L,40,80.9,30.566666666666666,70.96666666666667,42.6,5.433333333333334,18.2,29.766666666666666,14.333333333333336,19.5,72.9,10.166666666666666,23.466666666666665,33.63333333333333,16.533333333333335,13.866666666666667,8.266666666666667,3.733333333333333,21.0,-2.3666666666666667,0.4,0.5
607,LAS,LAS vs. ATL,09/08/2016,L,40,83.66666666666667,31.566666666666666,64.16666666666667,48.96666666666667,5.7666666666666675,15.466666666666667,37.3,14.766666666666667,19.1,76.53333333333333,7.1,24.43333333333333,31.53333333333333,20.666666666666668,13.933333333333335,8.2,3.8666666666666663,16.4,7.2666666666666675,0.7666666666666667,0.6666666666666666,ATL,ATL @ LAS,09/08/2016,W,40,80.93333333333334,28.466666666666665,68.93333333333334,41.0,3.8,13.433333333333335,28.86666666666667,20.2,26.63333333333333,75.23333333333333,11.133333333333333,25.7,36.833333333333336,15.033333333333333,14.166666666666664,7.933333333333334,5.133333333333334,20.1,-1.0333333333333334,0.5333333333333333,0.6666666666666666
608,WAS,WAS vs. CHI,09/07/2016,W,40,79.1,27.7,65.63333333333334,41.8,6.833333333333332,18.966666666666665,35.6,16.866666666666667,21.03333333333333,80.4,8.266666666666667,25.066666666666666,33.333333333333336,16.933333333333334,14.133333333333333,6.633333333333334,3.2333333333333334,20.0,-1.7333333333333334,0.4,0.3333333333333333,CHI,CHI @ WAS,09/07/2016,L,40,85.1,32.833333333333336,71.3,45.7,4.533333333333333,11.566666666666665,36.7,14.9,17.833333333333332,83.46666666666667,10.133333333333333,25.83333333333333,35.96666666666667,18.33333333333333,12.233333333333333,6.5,5.066666666666666,19.266666666666666,2.5,0.5333333333333333,0.6666666666666666
609,NYL,NYL vs. SEA,09/07/2016,L,40,81.13333333333334,30.1,69.23333333333333,43.13333333333333,4.466666666666667,12.233333333333333,36.56666666666667,16.466666666666665,20.9,78.83333333333333,10.8,28.066666666666666,38.86666666666667,18.3,14.6,7.166666666666668,4.266666666666667,19.666666666666668,2.033333333333333,0.6666666666666666,0.5,SEA,SEA @ NYL,09/07/2016,W,40,78.7,28.36666666666667,62.73333333333333,45.1,6.666666666666668,19.2,33.23333333333333,15.3,18.566666666666666,82.63333333333334,6.366666666666666,24.1,30.466666666666665,18.366666666666667,14.633333333333333,6.466666666666668,3.633333333333333,17.333333333333332,-0.43333333333333335,0.4,0.3333333333333333
610,ATL,ATL vs. PHO,09/06/2016,W,40,80.93333333333334,28.466666666666665,68.93333333333334,41.0,3.8,13.433333333333335,28.86666666666667,20.2,26.63333333333333,75.23333333333333,11.133333333333333,25.7,36.833333333333336,15.033333333333333,14.166666666666664,7.933333333333334,5.133333333333334,20.1,-1.0333333333333334,0.5333333333333333,0.6666666666666666,PHO,PHO @ ATL,09/06/2016,L,40,84.83333333333333,29.6,64.23333333333333,45.8,6.066666666666666,17.166666666666668,35.86666666666667,19.566666666666666,23.8,80.9,7.133333333333334,24.83333333333333,31.966666666666665,16.6,13.833333333333336,7.2,5.3,20.433333333333334,2.2666666666666666,0.5,0.3333333333333333
611,IND,IND @ SAN,09/06/2016,W,40,78.63333333333334,28.766666666666666,66.03333333333333,43.16666666666666,4.666666666666667,15.266666666666667,30.36666666666667,16.433333333333334,19.4,84.46666666666667,8.766666666666667,22.2,30.966666666666665,17.266666666666666,14.7,9.2,2.6666666666666665,20.733333333333334,-2.1333333333333333,0.4666666666666667,0.5,SAN,SAN vs. IND,09/06/2016,L,40,71.06666666666666,26.2,66.1,39.36666666666667,4.466666666666667,14.933333333333335,29.03333333333333,14.2,18.066666666666666,78.7,8.866666666666667,24.13333333333333,33.0,15.566666666666665,14.366666666666667,7.433333333333334,4.066666666666666,19.166666666666668,-8.433333333333334,0.2333333333333333,0.16666666666666666
