WAS,WAS @ NYL,08/13/2006,L,40,81,31,62,50.0,6,10,60.0,13,19,68.4,7,21,28,13,12,8,3,16,-12,
MIN,MIN @ LAS,08/13/2006,L,40,59,24,61,39.3,2,9,22.2,9,13,69.2,7,24,31,12,15,4,4,12,-19,
DET,DET vs. CON,08/13/2006,W,40,88,38,70,54.3,5,8,62.5,7,10,70.0,13,27,40,21,12,7,3,15,23,
CHI,CHI @ IND,08/13/2006,W,40,80,29,53,54.7,7,15,46.7,15,20,75.0,7,20,27,15,23,7,3,17,7,
SAC,SAC @ PHO,08/13/2006,L,40,71,24,56,42.9,6,15,40.0,17,20,85.0,11,23,34,12,23,5,6,19,-10,
CON,CON @ DET,08/13/2006,L,40,65,23,61,37.7,4,12,33.3,15,19,78.9,11,17,28,14,16,5,3,15,-23,
PHO,PHO vs. SAC,08/13/2006,W,40,81,29,72,40.3,9,25,36.0,14,15,93.3,10,19,29,16,15,8,6,19,10,
LAS,LAS vs. MIN,08/13/2006,W,40,78,34,75,45.3,4,12,33.3,6,9,66.7,14,26,40,26,12,8,7,14,19,
NYL,NYL vs. WAS,08/13/2006,W,40,93,31,62,50.0,13,26,50.0,18,18,100,10,23,33,22,12,6,1,18,12,
IND,IND vs. CHI,08/13/2006,L,40,73,28,67,41.8,4,16,25.0,13,20,65.0,13,19,32,14,17,11,5,22,-7,
SAN,SAN vs. PHO,08/12/2006,L,40,93,33,76,43.4,9,26,34.6,18,27,66.7,20,28,48,21,12,5,3,13,-2,
HOU,HOU vs. SEA,08/12/2006,W,40,89,30,60,50.0,8,23,34.8,21,28,75.0,9,21,30,17,14,8,1,13,17,
SEA,SEA @ HOU,08/12/2006,L,40,72,32,65,49.2,3,12,25.0,5,10,50.0,7,20,27,14,19,7,1,21,-17,
CHI,CHI @ CHA,08/12/2006,L,40,57,20,55,36.4,2,12,16.7,15,25,60.0,8,28,36,6,21,9,1,16,-27,
CHA,CHA vs. CHI,08/12/2006,W,40,84,29,67,43.3,10,27,37.0,16,18,88.9,11,29,40,18,13,10,2,20,27,
PHO,PHO @ SAN,08/12/2006,W,40,95,37,77,48.1,9,29,31.0,12,15,80.0,8,25,33,26,8,6,6,22,2,
DET,DET @ WAS,08/11/2006,L,40,66,26,73,35.6,5,21,23.8,9,14,64.3,13,20,33,14,13,9,2,24,-12,
WAS,WAS vs. DET,08/11/2006,W,40,78,27,63,42.9,7,19,36.8,17,27,63.0,13,28,41,12,16,7,4,19,12,
CHA,CHA @ NYL,08/11/2006,L,40,62,22,61,36.1,7,16,43.8,11,13,84.6,9,18,27,15,24,16,3,19,-2,
NYL,NYL vs. CHA,08/11/2006,W,40,64,21,49,42.9,6,18,33.3,16,23,69.6,10,19,29,11,27,11,6,17,2,
CON,CON vs. IND,08/11/2006,L,40,68,25,55,45.5,1,9,11.1,17,20,85.0,9,19,28,15,18,3,7,15,-19,
IND,IND @ CON,08/11/2006,W,40,87,36,71,50.7,9,14,64.3,6,7,85.7,10,20,30,23,11,11,1,21,19,
SAC,SAC vs. MIN,08/10/2006,W,40,74,28,69,40.6,4,8,50.0,14,20,70.0,13,29,42,19,13,9,4,16,8,
SAN,SAN vs. SEA,08/10/2006,W,40,75,30,66,45.5,4,7,57.1,11,14,78.6,9,22,31,18,10,11,6,11,10,
MIN,MIN @ SAC,08/10/2006,L,40,66,22,59,37.3,2,13,15.4,20,22,90.9,5,26,31,11,14,6,3,15,-8,
DET,DET vs. CHI,08/10/2006,W,40,82,33,66,50.0,11,24,45.8,5,9,55.6,12,34,46,25,16,6,7,16,34,
CHI,CHI @ DET,08/10/2006,L,40,48,17,65,26.2,2,17,11.8,12,17,70.6,13,16,29,7,15,8,5,15,-34,
HOU,HOU vs. PHO,08/10/2006,L,55,110,38,94,40.4,7,24,29.2,27,37,73.0,17,38,55,25,16,6,4,19,-1,
PHO,PHO @ HOU,08/10/2006,W,55,111,42,94,44.7,9,28,32.1,18,23,78.3,9,32,41,22,12,12,3,33,1,
SEA,SEA @ SAN,08/10/2006,L,40,65,28,70,40.0,4,14,28.6,5,6,83.3,15,28,43,9,20,3,4,13,-10,
SAC,SAC @ LAS,08/09/2006,L,40,58,21,62,33.9,5,14,35.7,11,15,73.3,10,18,28,14,20,13,3,20,-11,
CON,CON @ IND,08/09/2006,W,40,71,29,68,42.6,3,13,23.1,10,12,83.3,12,22,34,16,14,10,5,15,8,
IND,IND vs. CON,08/09/2006,L,40,63,23,59,39.0,6,17,35.3,11,14,78.6,11,22,33,12,20,10,1,20,-8,
LAS,LAS vs. SAC,08/09/2006,W,40,69,25,55,45.5,2,9,22.2,17,19,89.5,4,25,29,21,21,7,5,19,11,
DET,DET vs. SEA,08/08/2006,L,40,79,24,67,35.8,5,15,33.3,26,34,76.5,14,29,43,12,16,6,4,22,-2,
CHA,CHA vs. HOU,08/08/2006,W,40,68,28,71,39.4,5,17,29.4,7,14,50.0,8,25,33,19,13,16,2,19,11,
CHI,CHI vs. CON,08/08/2006,L,40,59,22,66,33.3,4,21,19.0,11,16,68.8,14,20,34,14,17,4,4,19,-26,
WAS,WAS vs. SAN,08/08/2006,W,40,91,34,59,57.6,10,17,58.8,13,16,81.3,3,28,31,25,18,7,2,20,12,
SAN,SAN @ WAS,08/08/2006,L,40,79,27,65,41.5,4,14,28.6,21,27,77.8,9,20,29,15,14,9,0,14,-12,
CON,CON @ CHI,08/08/2006,W,40,85,28,65,43.1,10,19,52.6,19,24,79.2,10,29,39,21,14,10,1,17,26,
HOU,HOU @ CHA,08/08/2006,L,40,57,21,60,35.0,2,12,16.7,13,22,59.1,12,34,46,12,24,7,2,16,-11,
SEA,SEA @ DET,08/08/2006,W,40,81,28,64,43.8,10,23,43.5,15,19,78.9,5,23,28,16,15,10,7,23,2,
NYL,NYL vs. IND,08/08/2006,L,40,44,16,46,34.8,5,16,31.3,7,8,87.5,3,16,19,5,21,4,1,15,-33,
MIN,MIN @ PHO,08/08/2006,L,40,68,24,76,31.6,6,22,27.3,14,25,56.0,20,23,43,7,15,2,1,17,-31,
IND,IND @ NYL,08/08/2006,W,40,77,30,58,51.7,4,9,44.4,13,17,76.5,11,21,32,6,10,13,1,17,33,
PHO,PHO vs. MIN,08/08/2006,W,40,99,37,76,48.7,9,28,32.1,16,18,88.9,10,36,46,28,8,11,5,17,31,
MIN,MIN vs. SAN,08/06/2006,W,40,82,34,69,49.3,7,17,41.2,7,13,53.8,9,37,46,19,16,4,1,17,14,
HOU,HOU vs. CON,08/06/2006,L,40,67,26,60,43.3,3,16,18.8,12,21,57.1,6,22,28,10,11,5,2,14,-19,
