Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,
WAS,WAS @ MIN,07/24/2019,W,40,79,30,67,44.8,8,23,34.8,11,15,73.3,5,20,25,18,14,12,4,13,8,
NYL,NYL @ CON,07/24/2019,L,40,63,21,63,33.3,7,23,30.4,14,20,70.0,10,30,40,18,17,5,8,22,-7,
SEA,SEA @ LVA,07/23/2019,L,40,62,21,60,35.0,9,21,42.9,11,17,64.7,11,25,36,14,19,5,3,17,-17,
LVA,LVA vs. SEA,07/23/2019,W,40,79,27,69,39.1,9,20,45.0,16,20,80.0,15,24,39,20,10,11,6,19,17,
LAS,LAS @ ATL,07/23/2019,W,40,78,28,65,43.1,9,19,47.4,13,15,86.7,11,27,38,22,13,10,5,16,12,
ATL,ATL vs. LAS,07/23/2019,L,40,66,26,67,38.8,2,21,9.5,12,13,92.3,9,21,30,17,13,9,2,15,-12,
IND,IND @ PHO,07/23/2019,L,40,77,30,61,49.2,8,16,50.0,9,12,75.0,3,20,23,15,17,4,1,17,-18,
PHO,PHO vs. IND,07/23/2019,W,40,95,33,62,53.2,12,21,57.1,17,17,100,4,23,27,28,13,6,3,15,18,
LVA,LVA vs. MIN,07/21/2019,W,40,79,28,62,45.2,6,18,33.3,17,22,77.3,6,27,33,22,18,7,2,15,5,
MIN,MIN @ LVA,07/21/2019,L,40,74,31,68,45.6,4,14,28.6,8,11,72.7,6,26,32,20,18,12,5,19,-5,
IND,IND @ CHI,07/21/2019,L,40,70,29,84,34.5,6,17,35.3,6,10,60.0,15,25,40,16,13,10,4,19,-8,
CHI,CHI vs. IND,07/21/2019,W,40,78,28,63,44.4,8,22,36.4,14,18,77.8,11,29,40,22,18,3,5,12,8,
WAS,WAS vs. ATL,07/21/2019,W,40,93,31,67,46.3,12,26,46.2,19,21,90.5,8,27,35,24,11,8,5,15,28,
ATL,ATL @ WAS,07/21/2019,L,40,65,24,65,36.9,6,14,42.9,11,15,73.3,8,21,29,15,15,4,2,19,-28,
DAL,DAL vs. PHO,07/20/2019,L,40,66,23,69,33.3,7,23,30.4,13,14,92.9,12,30,42,12,16,1,6,26,-4,
PHO,PHO @ DAL,07/20/2019,W,40,70,19,66,28.8,6,20,30.0,26,29,89.7,8,27,35,13,12,6,4,18,4,
NYL,NYL vs. LAS,07/20/2019,W,40,83,24,52,46.2,8,11,72.7,27,39,69.2,4,27,31,17,15,7,3,25,5,
LAS,LAS @ NYL,07/20/2019,L,40,78,28,65,43.1,10,25,40.0,12,16,75.0,5,21,26,18,14,7,6,27,-5,
IND,IND vs. WAS,07/19/2019,L,45,88,32,78,41.0,6,17,35.3,18,21,85.7,12,31,43,16,12,4,2,14,-7,
LVA,LVA @ SEA,07/19/2019,L,40,66,26,62,41.9,5,11,45.5,9,14,64.3,5,29,34,16,21,7,9,16,-3,
SEA,SEA vs. LVA,07/19/2019,W,40,69,20,72,27.8,9,26,34.6,20,20,100,8,26,34,15,20,18,8,17,3,
ATL,ATL @ CON,07/19/2019,L,40,69,22,58,37.9,7,23,30.4,18,23,78.3,5,24,29,11,15,6,5,14,-29,
WAS,WAS @ IND,07/19/2019,W,45,95,37,78,47.4,10,28,35.7,11,15,73.3,9,26,35,24,9,5,6,19,7,
CON,CON vs. ATL,07/19/2019,W,40,98,38,78,48.7,11,26,42.3,11,16,68.8,12,28,40,24,8,9,2,20,29,
LAS,LAS vs. DAL,07/18/2019,W,40,69,23,60,38.3,4,12,33.3,19,21,90.5,8,23,31,13,11,9,1,14,5,
DAL,DAL @ LAS,07/18/2019,L,40,64,27,69,39.1,5,17,29.4,5,5,100,14,27,41,21,17,7,3,20,-5,
ATL,ATL @ CHI,07/17/2019,L,40,76,27,80,33.8,6,22,27.3,16,17,94.1,8,31,39,20,9,12,2,18,-1,
CHI,CHI vs. ATL,07/17/2019,W,40,77,29,69,42.0,6,22,27.3,13,17,76.5,9,34,43,19,17,5,9,14,1,
MIN,MIN vs. SEA,07/17/2019,L,40,79,32,76,42.1,7,20,35.0,8,9,88.9,11,19,30,26,15,9,0,14,-11,
SEA,SEA @ MIN,07/17/2019,W,40,90,33,62,53.2,12,25,48.0,12,13,92.3,6,27,33,21,21,11,8,14,11,
PHO,PHO vs. DAL,07/17/2019,W,40,69,23,59,39.0,4,11,36.4,19,24,79.2,5,32,37,14,8,4,5,10,5,
DAL,DAL @ PHO,07/17/2019,L,40,64,26,75,34.7,5,23,21.7,7,9,77.8,13,27,40,13,8,3,1,20,-5,
ATL,ATL vs. LAS,07/14/2019,L,45,71,25,76,32.9,2,19,10.5,19,24,79.2,15,35,50,12,14,4,8,14,-5,
LAS,LAS @ ATL,07/14/2019,W,45,76,30,87,34.5,6,26,23.1,10,12,83.3,16,27,43,17,5,8,6,17,5,
CON,CON @ IND,07/14/2019,W,40,76,30,67,44.8,10,22,45.5,6,9,66.7,8,25,33,21,14,8,4,20,13,
SEA,SEA vs. NYL,07/14/2019,W,40,78,30,71,42.3,13,34,38.2,5,6,83.3,11,23,34,19,18,12,4,23,9,
NYL,NYL @ SEA,07/14/2019,L,40,69,21,57,36.8,4,16,25.0,23,26,88.5,8,20,28,15,20,10,2,13,-9,
DAL,DAL vs. CHI,07/14/2019,L,40,79,27,71,38.0,4,18,22.2,21,25,84.0,11,24,35,13,8,6,5,18,-10,
CHI,CHI @ DAL,07/14/2019,W,40,89,32,63,50.8,11,20,55.0,14,17,82.4,4,31,35,26,11,4,3,19,10,
PHO,PHO @ MIN,07/14/2019,L,40,62,24,62,38.7,6,19,31.6,8,9,88.9,3,21,24,13,14,11,6,13,-13,
IND,IND vs. CON,07/14/2019,L,40,63,23,62,37.1,0,16,0.0,17,21,81.0,8,27,35,15,14,7,3,12,-13,
MIN,MIN vs. PHO,07/14/2019,W,40,75,32,75,42.7,3,10,30.0,8,9,88.9,15,33,48,18,19,8,4,16,13,
LVA,LVA @ WAS,07/13/2019,W,40,85,30,70,42.9,4,12,33.3,21,26,80.8,11,30,41,20,16,9,2,19,4,
WAS,WAS vs. LVA,07/13/2019,L,40,81,28,72,38.9,7,28,25.0,18,23,78.3,12,21,33,20,11,11,5,20,-4,
SEA,SEA vs. DAL,07/12/2019,W,40,95,34,62,54.8,14,23,60.9,13,16,81.3,6,22,28,28,16,14,0,11,14,
DAL,DAL @ SEA,07/12/2019,L,40,81,31,58,53.4,12,19,63.2,7,11,63.6,6,21,27,19,19,7,4,19,-14,
PHO,PHO @ CON,07/12/2019,L,40,64,26,63,41.3,2,16,12.5,10,12,83.3,6,20,26,18,13,4,3,15,-15,
CON,CON vs. PHO,07/12/2019,W,40,79,33,76,43.4,6,24,25.0,7,11,63.6,15,30,45,19,17,7,2,16,15,
LAS,LAS @ IND,07/12/2019,W,40,90,34,78,43.6,7,22,31.8,15,17,88.2,13,18,31,23,14,16,2,13,6,
CHI,CHI vs. NYL,07/12/2019,W,40,99,38,70,54.3,5,12,41.7,18,24,75.0,5,30,35,30,12,7,4,18,16,
NYL,NYL @ CHI,07/12/2019,L,40,83,28,70,40.0,5,14,35.7,22,25,88.0,10,26,36,24,17,4,3,20,-16,
IND,IND vs. LAS,07/12/2019,L,40,84,32,69,46.4,8,16,50.0,12,16,75.0,14,22,36,16,20,8,8,15,-6,
ATL,ATL vs. MIN,07/12/2019,W,40,60,24,71,33.8,4,25,16.0,8,11,72.7,15,29,44,17,12,7,4,13,7,
MIN,MIN @ ATL,07/12/2019,L,40,53,23,65,35.4,3,12,25.0,4,5,80.0,12,27,39,18,14,6,5,18,-7,
WAS,WAS vs. PHO,07/10/2019,L,40,68,29,70,41.4,5,23,21.7,5,7,71.4,8,25,33,20,10,2,3,13,-23,
CON,CON @ ATL,07/10/2019,L,40,75,26,68,38.2,8,20,40.0,15,21,71.4,12,22,34,13,16,13,5,18,-3,
CHI,CHI vs. MIN,07/10/2019,L,40,72,27,73,37.0,8,27,29.6,10,13,76.9,8,30,38,21,14,6,9,11,-1,
PHO,PHO @ WAS,07/10/2019,W,40,91,39,72,54.2,8,23,34.8,5,5,100,7,31,38,25,7,7,5,14,23,
IND,IND vs. LVA,07/10/2019,L,40,71,25,67,37.3,6,14,42.9,15,20,75.0,6,32,38,13,12,5,1,16,-3,
LVA,LVA @ IND,07/10/2019,W,40,74,27,74,36.5,7,19,36.8,13,15,86.7,7,29,36,17,11,6,3,16,3,
ATL,ATL vs. CON,07/10/2019,W,40,78,26,62,41.9,7,22,31.8,19,23,82.6,12,28,40,18,20,7,5,17,3,
MIN,MIN @ CHI,07/10/2019,W,40,73,29,78,37.2,3,14,21.4,12,14,85.7,13,30,43,12,9,8,6,12,1,
LAS,LAS @ DAL,07/09/2019,L,40,62,26,71,36.6,4,19,21.1,6,7,85.7,17,19,36,16,24,6,4,12,-12,
DAL,DAL vs. LAS,07/09/2019,W,40,74,29,62,46.8,6,14,42.9,10,10,100,8,21,29,12,18,12,6,10,12,
ATL,ATL @ PHO,07/07/2019,L,40,63,21,70,30.0,7,24,29.2,14,23,60.9,13,30,43,15,12,5,8,16,-2,
DAL,DAL @ CHI,07/07/2019,L,40,66,24,70,34.3,5,18,27.8,13,15,86.7,10,29,39,18,15,13,4,14,-12,
CHI,CHI vs. DAL,07/07/2019,W,40,78,28,63,44.4,8,20,40.0,14,16,87.5,3,31,34,23,16,4,1,10,12,
LAS,LAS vs. WAS,07/07/2019,W,40,98,36,74,48.6,16,31,51.6,10,12,83.3,7,32,39,24,8,4,5,15,17,
LVA,LVA @ NYL,07/07/2019,W,40,90,33,74,44.6,7,16,43.8,17,23,73.9,10,28,38,24,10,12,8,11,32,
PHO,PHO vs. ATL,07/07/2019,W,40,65,23,67,34.3,4,21,19.0,15,18,83.3,12,36,48,13,13,3,5,20,2,
NYL,NYL vs. LVA,07/07/2019,L,40,58,22,74,29.7,6,22,27.3,8,8,100,12,20,32,15,20,5,5,21,-32,
WAS,WAS @ LAS,07/07/2019,L,40,81,29,68,42.6,6,23,26.1,17,19,89.5,4,27,31,19,10,2,3,11,-17,
MIN,MIN @ CON,07/06/2019,W,40,74,30,66,45.5,5,16,31.3,9,10,90.0,8,23,31,21,16,6,3,14,3,
CON,CON vs. MIN,07/06/2019,L,40,71,29,73,39.7,6,19,31.6,7,12,58.3,14,22,36,20,18,7,9,14,-3,
DAL,DAL vs. IND,07/05/2019,L,40,56,22,69,31.9,4,25,16.0,8,11,72.7,11,19,30,17,11,5,3,14,-20,
IND,IND @ DAL,07/05/2019,W,40,76,28,59,47.5,5,15,33.3,15,19,78.9,7,31,38,19,12,6,3,10,20,
PHO,PHO vs. NYL,07/05/2019,L,40,76,26,65,40.0,7,23,30.4,17,18,94.4,5,22,27,16,10,4,5,15,-4,
ATL,ATL @ SEA,07/05/2019,W,40,77,29,69,42.0,8,20,40.0,11,12,91.7,11,26,37,20,16,9,3,16,11,
NYL,NYL @ PHO,07/05/2019,W,40,80,30,63,47.6,7,16,43.8,13,16,81.3,4,31,35,21,14,6,4,15,4,
SEA,SEA vs. ATL,07/05/2019,L,40,66,24,66,36.4,7,27,25.9,11,16,68.8,12,23,35,14,21,9,4,11,-11,
NYL,NYL @ SEA,07/03/2019,W,40,84,34,69,49.3,8,19,42.1,8,13,61.5,9,25,34,20,16,12,2,17,1,
SEA,SEA vs. NYL,07/03/2019,L,40,83,30,70,42.9,8,24,33.3,15,20,75.0,12,22,34,20,15,9,4,14,-1,
MIN,MIN vs. ATL,07/02/2019,W,40,85,34,72,47.2,7,16,43.8,10,14,71.4,11,27,38,24,14,4,3,12,17,
ATL,ATL @ MIN,07/02/2019,L,40,68,28,68,41.2,4,16,25.0,8,10,80.0,8,18,26,15,16,9,8,14,-17,
CHI,CHI @ LVA,07/02/2019,L,40,82,31,70,44.3,9,23,39.1,11,12,91.7,6,28,34,25,18,9,2,19,-8,
LVA,LVA vs. CHI,07/02/2019,W,40,90,36,67,53.7,5,7,71.4,13,19,68.4,1,26,27,27,15,8,4,13,8,
DAL,DAL vs. MIN,06/30/2019,W,40,89,30,61,49.2,11,22,50.0,18,21,85.7,5,31,36,22,18,3,3,19,3,
CHI,CHI @ LAS,06/30/2019,L,40,69,24,72,33.3,10,24,41.7,11,13,84.6,9,22,31,13,17,7,7,14,-25,
MIN,MIN @ DAL,06/30/2019,L,40,86,30,70,42.9,6,20,30.0,20,27,74.1,5,22,27,23,8,9,3,18,-3,
LAS,LAS vs. CHI,06/30/2019,W,40,94,35,71,49.3,10,24,41.7,14,15,93.3,10,26,36,21,14,8,6,15,25,
SEA,SEA vs. PHO,06/30/2019,L,40,67,27,65,41.5,7,23,30.4,6,9,66.7,8,29,37,20,13,3,4,13,-2,
NYL,NYL @ ATL,06/30/2019,W,40,74,31,71,43.7,1,11,9.1,11,14,78.6,10,33,43,17,15,10,5,22,16,
PHO,PHO @ SEA,06/30/2019,W,40,69,27,68,39.7,6,27,22.2,9,9,100,3,26,29,13,6,6,5,9,2,
ATL,ATL vs. NYL,06/30/2019,L,40,58,19,70,27.1,8,28,28.6,12,15,80.0,7,23,30,14,15,8,9,16,-16,
IND,IND @ LVA,06/29/2019,L,45,97,39,89,43.8,13,24,54.2,6,9,66.7,7,25,32,30,7,4,5,22,-5,
CON,CON @ WAS,06/29/2019,L,40,59,22,73,30.1,5,20,25.0,10,13,76.9,13,20,33,11,15,10,1,18,-43,
WAS,WAS vs. CON,06/29/2019,W,40,102,34,64,53.1,13,30,43.3,21,21,100,5,35,40,23,13,12,2,13,43,
LVA,LVA vs. IND,06/29/2019,W,45,102,37,77,48.1,2,12,16.7,26,32,81.3,12,38,50,31,10,3,2,12,5,
PHO,PHO vs. IND,06/28/2019,W,40,91,33,63,52.4,10,17,58.8,15,20,75.0,7,26,33,23,13,4,4,13,22,
IND,IND @ PHO,06/28/2019,L,40,69,28,69,40.6,2,18,11.1,11,15,73.3,10,22,32,9,13,4,2,19,-22,
CHI,CHI @ SEA,06/28/2019,L,40,76,31,65,47.7,5,16,31.3,9,14,64.3,9,28,37,18,16,6,4,19,-3,
SEA,SEA vs. CHI,06/28/2019,W,40,79,27,74,36.5,5,17,29.4,20,24,83.3,15,19,34,10,8,9,1,16,3,
NYL,NYL vs. DAL,06/28/2019,W,40,69,27,70,38.6,4,15,26.7,11,18,61.1,11,27,38,18,9,5,2,13,1,
DAL,DAL @ NYL,06/28/2019,L,40,68,22,67,32.8,8,26,30.8,16,18,88.9,11,30,41,17,12,5,2,17,-1,
LAS,LAS vs. LVA,06/27/2019,W,40,86,32,75,42.7,8,18,44.4,14,15,93.3,8,31,39,17,14,11,6,13,12,
LVA,LVA @ LAS,06/27/2019,L,40,74,30,72,41.7,5,17,29.4,9,12,75.0,10,32,42,19,20,11,6,11,-12,
DAL,DAL vs. CON,06/26/2019,W,40,74,28,65,43.1,7,16,43.8,11,12,91.7,10,23,33,18,16,5,3,15,1,
CON,CON @ DAL,06/26/2019,L,40,73,29,63,46.0,5,17,29.4,10,16,62.5,5,19,24,20,12,7,8,15,-1,
WAS,WAS @ CHI,06/26/2019,W,40,81,35,78,44.9,2,15,13.3,9,12,75.0,7,25,32,17,10,11,3,13,7,
CHI,CHI vs. WAS,06/26/2019,L,40,74,29,69,42.0,5,22,22.7,11,11,100,7,27,34,18,17,4,8,13,-7,
MIN,MIN @ IND,06/25/2019,W,40,78,28,60,46.7,5,15,33.3,17,19,89.5,5,28,33,18,19,9,3,15,4,
SEA,SEA @ LVA,06/25/2019,L,40,56,22,73,30.1,7,30,23.3,5,10,50.0,8,32,40,15,16,13,7,16,-4,
LVA,LVA vs. SEA,06/25/2019,W,40,60,22,70,31.4,3,17,17.6,13,18,72.2,5,36,41,17,19,10,8,12,4,
IND,IND vs. MIN,06/25/2019,L,40,74,29,75,38.7,5,18,27.8,11,13,84.6,11,23,34,13,17,11,5,18,-4,
WAS,WAS @ ATL,06/23/2019,W,40,89,34,74,45.9,10,29,34.5,11,12,91.7,9,26,35,21,9,7,7,14,16,
CHI,CHI vs. CON,06/23/2019,W,40,93,38,72,52.8,8,22,36.4,9,10,90.0,5,35,40,22,16,10,4,21,18,
ATL,ATL vs. WAS,06/23/2019,L,40,73,27,69,39.1,9,21,42.9,10,15,66.7,14,23,37,17,12,2,3,17,-16,
CON,CON @ CHI,06/23/2019,L,40,75,29,72,40.3,5,17,29.4,12,21,57.1,7,26,33,20,16,9,3,16,-18,
PHO,PHO vs. LAS,06/23/2019,W,40,82,29,64,45.3,10,25,40.0,14,19,73.7,6,29,35,19,11,6,4,17,10,
LAS,LAS @ PHO,06/23/2019,L,40,72,26,70,37.1,8,23,34.8,12,14,85.7,10,29,39,19,11,2,2,24,-10,
IND,IND @ SEA,06/23/2019,L,40,61,22,64,34.4,4,15,26.7,13,15,86.7,9,26,35,8,21,8,3,17,-4,
SEA,SEA vs. IND,06/23/2019,W,40,65,24,62,38.7,5,23,21.7,12,13,92.3,6,21,27,14,13,9,1,19,4,
DAL,DAL @ LVA,06/22/2019,L,40,68,22,77,28.6,6,31,19.4,18,20,90.0,16,25,41,13,14,9,4,8,-18,
LVA,LVA vs. DAL,06/22/2019,W,40,86,35,66,53.0,7,17,41.2,9,10,90.0,4,32,36,31,13,8,7,14,18,
MIN,MIN vs. NYL,06/22/2019,W,40,92,33,64,51.6,5,15,33.3,21,30,70.0,11,24,35,19,19,9,5,13,9,
NYL,NYL @ MIN,06/22/2019,L,40,83,34,74,45.9,10,25,40.0,5,7,71.4,10,16,26,20,18,11,4,22,-9,
CHI,CHI vs. IND,06/21/2019,L,40,69,25,67,37.3,7,23,30.4,12,13,92.3,5,20,25,18,11,8,4,20,-7,
IND,IND @ CHI,06/21/2019,W,40,76,27,61,44.3,8,17,47.1,14,15,93.3,7,29,36,16,16,4,2,14,7,
ATL,ATL @ CON,06/21/2019,L,40,76,30,72,41.7,8,25,32.0,8,11,72.7,5,28,33,19,11,8,5,16,-10,
CON,CON vs. ATL,06/21/2019,W,40,86,29,64,45.3,12,23,52.2,16,24,66.7,7,25,32,21,13,5,2,15,10,
SEA,SEA vs. LAS,06/21/2019,W,40,84,30,70,42.9,14,26,53.8,10,13,76.9,12,27,39,18,16,9,4,13,22,
LAS,LAS @ SEA,06/21/2019,L,40,62,23,61,37.7,6,21,28.6,10,12,83.3,5,24,29,13,15,4,4,15,-22,
LVA,LVA vs. WAS,06/20/2019,L,40,72,27,69,39.1,6,16,37.5,12,17,70.6,10,24,34,19,16,7,5,16,-23,
WAS,WAS @ LVA,06/20/2019,W,40,95,36,68,52.9,10,20,50.0,13,13,100,6,30,36,22,14,6,8,16,23,
DAL,DAL vs. PHO,06/20/2019,W,40,69,26,66,39.4,5,22,22.7,12,15,80.0,14,35,49,13,21,5,4,19,15,
PHO,PHO @ DAL,06/20/2019,L,40,54,15,61,24.6,6,20,30.0,18,21,85.7,7,21,28,10,14,10,4,21,-15,
IND,IND @ ATL,06/19/2019,L,40,78,32,80,40.0,5,18,27.8,9,12,75.0,17,21,38,11,8,4,6,21,-10,
ATL,ATL vs. IND,06/19/2019,W,40,88,30,68,44.1,10,22,45.5,18,23,78.3,11,27,38,20,9,6,5,14,10,
NYL,NYL vs. CHI,06/19/2019,L,40,83,32,81,39.5,10,22,45.5,9,11,81.8,6,26,32,24,9,3,3,18,-8,
CHI,CHI @ NYL,06/19/2019,W,40,91,34,67,50.7,7,19,36.8,16,20,80.0,5,35,40,20,13,6,7,15,8,
WAS,WAS @ LAS,06/18/2019,W,40,81,28,66,42.4,13,28,46.4,12,14,85.7,8,28,36,20,18,20,5,17,29,
LAS,LAS vs. WAS,06/18/2019,L,40,52,19,66,28.8,3,19,15.8,11,18,61.1,10,28,38,10,27,9,1,12,-29,
LVA,LVA @ MIN,06/16/2019,W,40,80,24,59,40.7,8,18,44.4,24,27,88.9,6,32,38,15,16,6,6,13,5,
MIN,MIN vs. LVA,06/16/2019,L,40,75,29,68,42.6,8,26,30.8,9,10,90.0,5,26,31,21,15,6,5,23,-5,
SEA,SEA @ CON,06/16/2019,L,40,67,25,57,43.9,3,13,23.1,14,18,77.8,7,21,28,16,15,8,4,11,-14,
CON,CON vs. SEA,06/16/2019,W,40,81,32,66,48.5,9,20,45.0,8,9,88.9,10,23,33,23,16,12,3,15,14,
ATL,ATL @ DAL,06/15/2019,L,40,61,21,60,35.0,6,17,35.3,13,18,72.2,12,28,40,12,21,5,9,19,-10,
LAS,LAS vs. NYL,06/15/2019,L,40,92,39,84,46.4,8,23,34.8,6,7,85.7,12,30,42,22,14,5,3,22,-6,
IND,IND vs. CHI,06/15/2019,L,40,64,26,78,33.3,3,15,20.0,9,12,75.0,13,29,42,14,10,4,5,17,-6,
DAL,DAL vs. ATL,06/15/2019,W,40,71,26,74,35.1,6,22,27.3,13,18,72.2,17,24,41,10,13,12,6,22,10,
NYL,NYL @ LAS,06/15/2019,W,40,98,33,70,47.1,9,20,45.0,23,26,88.5,6,29,35,22,9,11,6,12,6,
CHI,CHI @ IND,06/15/2019,W,40,70,22,68,32.4,8,21,38.1,18,20,90.0,13,32,45,17,12,4,6,18,6,
LVA,LVA vs. NYL,06/14/2019,W,40,100,33,61,54.1,5,14,35.7,29,36,80.6,8,38,46,23,20,12,6,20,35,
MIN,MIN vs. CON,06/14/2019,L,40,81,29,67,43.3,8,26,30.8,15,20,75.0,8,18,26,21,11,7,6,20,-4,
SEA,SEA @ WAS,06/14/2019,W,40,74,29,63,46.0,6,17,35.3,10,12,83.3,9,31,40,15,20,3,2,20,3,
PHO,PHO vs. LAS,06/14/2019,L,40,68,25,72,34.7,5,17,29.4,13,13,100,13,23,36,15,14,5,2,13,-17,
LAS,LAS @ PHO,06/14/2019,W,40,85,34,66,51.5,9,19,47.4,8,9,88.9,5,25,30,19,11,7,4,21,17,
NYL,NYL @ LVA,06/14/2019,L,40,65,22,68,32.4,3,21,14.3,18,21,85.7,3,18,21,13,16,9,2,23,-35,
CON,CON @ MIN,06/14/2019,W,40,85,33,66,50.0,7,18,38.9,12,19,63.2,5,31,36,21,16,6,2,18,4,
WAS,WAS vs. SEA,06/14/2019,L,40,71,23,66,34.8,9,26,34.6,16,20,80.0,8,22,30,16,13,12,6,17,-3,
DAL,DAL vs. IND,06/13/2019,L,40,72,25,66,37.9,6,17,35.3,16,18,88.9,12,21,33,17,15,5,2,16,-4,
IND,IND @ DAL,06/13/2019,W,40,76,27,64,42.2,8,24,33.3,14,15,93.3,16,21,37,16,18,6,4,14,4,
NYL,NYL vs. MIN,06/12/2019,W,40,75,30,65,46.2,5,23,21.7,10,13,76.9,7,30,37,22,19,13,2,13,6,
MIN,MIN @ NYL,06/12/2019,L,40,69,28,69,40.6,9,30,30.0,4,6,66.7,8,24,32,19,21,8,4,14,-6,
IND,IND vs. SEA,06/11/2019,L,40,82,34,66,51.5,6,15,40.0,8,9,88.9,9,23,32,23,14,8,5,19,-2,
SEA,SEA @ IND,06/11/2019,W,40,84,32,70,45.7,5,9,55.6,15,16,93.8,10,21,31,23,12,10,2,11,2,
CHI,CHI vs. PHO,06/11/2019,W,40,82,32,73,43.8,12,23,52.2,6,6,100,9,30,39,22,15,5,4,20,7,
PHO,PHO @ CHI,06/11/2019,L,40,75,27,67,40.3,5,17,29.4,16,20,80.0,6,26,32,16,14,7,4,16,-7,
CON,CON vs. WAS,06/11/2019,W,40,82,31,66,47.0,10,21,47.6,10,11,90.9,6,32,38,18,16,5,3,13,8,
WAS,WAS @ CON,06/11/2019,L,40,75,29,71,40.8,6,28,21.4,11,12,91.7,5,25,30,23,9,13,6,14,-8,
ATL,ATL vs. CON,06/09/2019,L,40,59,22,68,32.4,3,18,16.7,12,15,80.0,13,33,46,13,19,6,4,21,-6,
CHI,CHI vs. SEA,06/09/2019,W,40,78,31,73,42.5,8,22,36.4,8,11,72.7,11,34,45,20,20,8,2,16,7,
SEA,SEA @ CHI,06/09/2019,L,40,71,26,68,38.2,3,18,16.7,16,19,84.2,6,16,22,15,11,12,8,13,-7,
PHO,PHO @ IND,06/09/2019,W,40,94,34,74,45.9,9,18,50.0,17,22,77.3,10,25,35,26,6,6,3,18,7,
IND,IND vs. PHO,06/09/2019,L,40,87,32,72,44.4,10,16,62.5,13,14,92.9,6,28,34,20,11,3,4,18,-7,
NYL,NYL vs. LVA,06/09/2019,W,40,88,32,81,39.5,6,26,23.1,18,21,85.7,12,34,46,21,10,7,8,19,10,
DAL,DAL @ WAS,06/09/2019,L,40,62,28,61,45.9,3,14,21.4,3,6,50.0,8,21,29,19,17,5,2,18,-24,
WAS,WAS vs. DAL,06/09/2019,W,40,86,30,68,44.1,12,31,38.7,14,16,87.5,9,20,29,19,12,7,4,10,24,
LVA,LVA @ NYL,06/09/2019,L,40,78,28,79,35.4,4,13,30.8,18,24,75.0,15,27,42,14,12,5,3,20,-10,
CON,CON @ ATL,06/09/2019,W,40,65,21,74,28.4,6,25,24.0,17,26,65.4,16,29,45,15,11,13,8,16,6,
MIN,MIN vs. LAS,06/08/2019,L,40,85,29,67,43.3,7,19,36.8,20,26,76.9,13,28,41,22,21,7,5,15,-4,
LAS,LAS @ MIN,06/08/2019,W,40,89,32,74,43.2,9,25,36.0,16,17,94.1,12,21,33,18,16,13,5,21,4,
WAS,WAS @ NYL,06/07/2019,W,40,94,30,67,44.8,7,17,41.2,27,28,96.4,9,20,29,22,9,6,6,13,9,
NYL,NYL vs. WAS,06/07/2019,L,40,85,33,72,45.8,9,27,33.3,10,11,90.9,10,25,35,16,17,7,5,25,-9,
IND,IND vs. DAL,06/07/2019,W,40,79,28,68,41.2,3,16,18.8,20,21,95.2,10,29,39,20,11,4,7,16,15,
DAL,DAL @ IND,06/07/2019,L,40,64,25,71,35.2,1,12,8.3,13,14,92.9,12,20,32,16,12,7,5,18,-15,
LAS,LAS @ CON,06/06/2019,L,40,77,29,66,43.9,8,25,32.0,11,12,91.7,7,18,25,23,23,13,4,18,-12,
MIN,MIN vs. PHO,06/06/2019,W,40,58,25,62,40.3,5,14,35.7,3,4,75.0,9,26,35,13,18,9,4,17,2,
CON,CON vs. LAS,06/06/2019,W,40,89,34,73,46.6,4,15,26.7,17,20,85.0,14,24,38,20,19,13,11,12,12,
ATL,ATL vs. LVA,06/06/2019,L,40,69,24,72,33.3,5,23,21.7,16,19,84.2,9,24,33,18,15,12,8,15,-23,
PHO,PHO @ MIN,06/06/2019,L,40,56,21,57,36.8,6,26,23.1,8,8,100,7,18,25,9,17,8,4,16,-2,
LVA,LVA @ ATL,06/06/2019,W,40,92,39,76,51.3,7,19,36.8,7,11,63.6,12,35,47,27,21,9,3,22,23,
WAS,WAS vs. CHI,06/05/2019,W,40,103,43,86,50.0,13,34,38.2,4,8,50.0,16,19,35,28,12,13,3,10,18,
CHI,CHI @ WAS,06/05/2019,L,40,85,34,68,50.0,6,20,30.0,11,14,78.6,12,20,32,20,19,7,3,11,-18,
NYL,NYL vs. LAS,06/04/2019,L,40,73,27,68,39.7,5,15,33.3,14,18,77.8,9,31,40,15,17,7,8,18,-5,
LAS,LAS @ NYL,06/04/2019,W,40,78,27,78,34.6,8,21,38.1,16,20,80.0,13,27,40,15,14,9,6,15,5,
MIN,MIN @ SEA,06/04/2019,L,40,77,29,57,50.9,8,17,47.1,11,13,84.6,3,14,17,17,15,16,1,15,-7,
SEA,SEA vs. MIN,06/04/2019,W,40,84,32,54,59.3,7,13,53.8,13,16,81.3,8,20,28,16,20,7,5,16,7,
CON,CON @ LVA,06/02/2019,W,40,80,26,77,33.8,8,26,30.8,20,23,87.0,11,28,39,17,10,14,8,19,6,
LVA,LVA vs. CON,06/02/2019,L,40,74,28,64,43.8,3,9,33.3,15,20,75.0,6,33,39,23,21,6,5,20,-6,
